area,perimeter,majoraxislength,minoraxislength,aspectratio,eccentricity,convexarea,equivdiameter,extent,solidity,roundness,compactness,shapefactor1,shapefactor2,shapefactor3,shapefactor4,class
42516,758.388,279.1933792383,194.2158116508,1.4375419636,0.718398431,42878,232.6651080071,0.7265208476,0.991557442,0.9289222327,0.8333475122,0.0065667838,0.0019536063,0.6944680761,0.9983270017,SEKER
42846,748.792,269.0570455047,203.1373815822,1.3245077957,0.6557277331,43131,233.566310785,0.7863960062,0.9933922237,0.9602797171,0.8680921562,0.0062796304,0.0021997695,0.7535839917,0.9981278718,SEKER
35066,674.509,229.039171304,195.1179758859,1.1738496685,0.5237079968,35356,211.2993560702,0.7887089519,0.9917977147,0.9685467647,0.9225468066,0.0065316595,0.0029184815,0.8510926103,0.9990547785,SEKER
48673,799.093,270.6905941154,229.2923641577,1.1805477915,0.5314902745,49078,248.9425402797,0.7515440677,0.99174783,0.9578628429,0.9196571499,0.0055614118,0.0024539664,0.8457692733,0.9984710477,SEKER
37365,702.379,247.3540221429,192.7094908527,1.2835591078,0.6269199014,37705,218.1160140591,0.7845175107,0.9909826283,0.9517695666,0.8817969167,0.006619939,0.0024689259,0.7775658023,0.9980516675,SEKER
44634,774.05,266.8971937199,213.6078862984,1.2494725656,0.5995494684,45116,238.3899617008,0.7387778072,0.9893164288,0.93613319,0.8931902145,0.0059796835,0.0023476524,0.7977887592,0.9968151678,SEKER
36598,691.778,242.2988420267,192.6372720065,1.2577983456,0.606557,36971,215.8657473019,0.7747904141,0.9899110113,0.9610228723,0.890907053,0.0066205487,0.0025727841,0.7937153771,0.9983338882,SEKER
47812,802.135,282.2464815842,216.0487319363,1.3064019356,0.6434820459,48280,246.7308839867,0.7461298377,0.9903065452,0.9337956398,0.8741681476,0.0059032561,0.002126431,0.7641699504,0.9983131023,SEKER
38048,710.956,250.6992370638,193.8429912775,1.2933108152,0.6341508643,38384,220.100472962,0.7690659552,0.9912463526,0.9459240108,0.8779463214,0.0065890254,0.0024147535,0.7707897433,0.9968707112,SEKER
38495,714.189,249.514507768,196.6587066697,1.268769189,0.6154634608,38855,221.3896029053,0.7708558613,0.9907347832,0.9483919833,0.8872814847,0.0064817381,0.0024780891,0.7872684331,0.9988619314,SEKER
43460,753.432,262.5205308924,210.9958960011,1.2441973321,0.594992803,43812,235.2339061747,0.778769308,0.9919656715,0.9620806114,0.896059083,0.0060405092,0.0024021488,0.8029218802,0.9989932612,SEKER
40895,731.734,258.5196024407,201.886070895,1.2805222336,0.6246168215,41222,228.1866148177,0.744411679,0.9920673427,0.9597842228,0.8826665857,0.0063215455,0.0023669538,0.7791003015,0.9976552583,SEKER
41435,738.189,260.3770596693,202.7837232473,1.2840136057,0.6272624506,41767,229.6882246353,0.7905028999,0.9920511409,0.9555250314,0.8821369476,0.0062839884,0.0023472491,0.7781655943,0.9991752106,SEKER
38834,713.685,248.8086305446,198.8165004216,1.2514485972,0.6012327244,39151,222.362282054,0.7726006685,0.9919031442,0.9580956146,0.8937080742,0.0064069792,0.0025212494,0.7987141219,0.9995496674,SEKER
39408,711.634,247.1699932009,203.1125549391,1.2169114473,0.569844594,39687,223.9996070955,0.7955908182,0.9929699902,0.9778694532,0.9062572855,0.0062720766,0.0026097395,0.8213022675,0.9994521311,SEKER
35339,677.909,228.8711514736,196.9580536996,1.1620299205,0.5093439462,35667,212.1202778411,0.7646486065,0.9908038243,0.966320784,0.9268108998,0.0064764467,0.0029476851,0.858978444,0.998158653,SEKER
38487,711.559,255.0038699631,192.3526294846,1.3257103407,0.6565154357,38835,221.3665972052,0.7913274118,0.9910390112,0.9552171071,0.8680911283,0.0066257144,0.0023209925,0.7535822071,0.9990317245,SEKER
36186,685.681,236.9992929268,194.915156523,1.2159100254,0.5688673734,36484,214.6472598609,0.7964344668,0.991832036,0.9671775606,0.9056873428,0.0065494747,0.0027183128,0.8202695629,0.9973739851,SEKER
42301,744.344,255.1204802909,211.317870955,1.2072830336,0.560275708,42647,232.0760780043,0.7627298954,0.9918868854,0.9594296029,0.9096724722,0.0060310744,0.0025475028,0.8275040066,0.9990315474,SEKER
41439,740.182,254.6563437612,207.7631137961,1.2257052713,0.5782539717,41835,229.6993110444,0.7708147321,0.9905342417,0.950478049,0.9019972079,0.0061453303,0.0025092606,0.813598963,0.9972325377,SEKER
49874,824.563,280.3607018457,226.8318893394,1.2359845111,0.5877100488,50482,251.9951369652,0.7750547794,0.9879561032,0.92179931,0.8988247472,0.0056213799,0.0022631992,0.8078859262,0.9985344915,SEKER
35772,693.316,245.5102083942,185.6779933882,1.3222364369,0.6542314538,36140,213.4158499134,0.7464162754,0.9898173769,0.93517016,0.8692748514,0.0068631949,0.0024173223,0.7556387672,0.9991331112,SEKER
34394,669.762,230.9211332853,189.9052631604,1.2159806919,0.5689364663,34730,209.264906044,0.7816818182,0.9903253671,0.9634996116,0.90621808,0.0067139947,0.0027931332,0.8212312086,0.9986012932,SEKER
43780,771.185,273.2704509192,204.1967965664,1.3382700195,0.6645617423,44206,236.0983423671,0.7889994233,0.9903632991,0.9250569574,0.8639731869,0.0062419016,0.0021453479,0.7464496677,0.9989512113,SEKER
38121,704.92,236.5981309748,205.3639906236,1.1520916119,0.4965877409,38440,220.3115173677,0.7798895254,0.9917013528,0.9640387336,0.9311633886,0.0062065038,0.0028782622,0.8670652562,0.9989386086,SEKER
44665,762.969,256.441594233,221.8978365521,1.1556741527,0.5012615727,45067,238.4727327507,0.756418507,0.9910799476,0.9641917632,0.929930004,0.005741444,0.0026485119,0.8647698123,0.9993921201,SEKER
35915,685.086,238.6370696565,191.8374384897,1.2439546292,0.5947809181,36222,213.8419936522,0.7993901353,0.9915244879,0.9616024242,0.8960971318,0.0066444959,0.0026427869,0.8029900696,0.9988832142,SEKER
49848,805.584,270.6473213712,234.7141710243,1.1530932291,0.49790328,50183,251.9294441425,0.7899340771,0.9933244326,0.9652413944,0.9308403381,0.005429452,0.0025144126,0.8664637351,0.9991134662,SEKER
42041,761.435,274.3009696779,195.3078848319,1.4044541515,0.7021587832,42564,231.3617593731,0.7777592778,0.987712621,0.9112073841,0.8434595023,0.0065246062,0.0020369999,0.7114239321,0.9991622949,SEKER
42173,759.369,248.7060271766,216.7652559271,1.1473518951,0.4902671961,42736,231.7246886288,0.7441593732,0.9868260951,0.9190489269,0.9317212424,0.0058972809,0.0027414199,0.8681044735,0.9960213128,SEKER
41869,754.125,267.6579501331,199.4233859313,1.3421592903,0.6669884607,42316,230.8879955704,0.7811380597,0.9894366197,0.9251577169,0.8626233424,0.0063927476,0.0021834947,0.7441190309,0.9987262704,SEKER
47171,792.111,277.0274818579,217.0810363208,1.2761477767,0.6212551969,47597,245.0713825903,0.7622979961,0.9910498561,0.9447412069,0.8846464652,0.0058728346,0.0022187405,0.7825993684,0.998712444,SEKER
33276,704.493,234.7881383989,180.7054960413,1.2992860956,0.6384619,33857,205.8356603959,0.7596566524,0.98283959,0.8425343484,0.8766867943,0.0070557801,0.0025710034,0.7685797353,0.9986049634,SEKER
44385,768.664,255.6372875053,221.4859425844,1.1541919298,0.4993384237,44875,237.7240778572,0.7831909938,0.9890807799,0.9440021971,0.9299272425,0.0057595424,0.0026568291,0.8647646764,0.9981044107,SEKER
34958,672.491,231.2618910879,192.608125478,1.2006860589,0.5534879626,35254,210.973714014,0.7979274611,0.9916037896,0.9713673216,0.9122718534,0.0066154211,0.0028264048,0.8322399346,0.9992588871,SEKER
38807,711.716,245.5175240429,201.7241189986,1.2170955326,0.5700237861,39161,222.284968031,0.7915272905,0.9909603943,0.962734369,0.9053731252,0.0063266298,0.0026221805,0.8197004958,0.9976538115,SEKER
48324,812.215,285.3797054479,216.0143228852,1.3211147374,0.6534884049,48849,248.0484383337,0.7767009017,0.9892525947,0.9205146996,0.8691873795,0.0059055481,0.0020791873,0.7554867006,0.9980846141,SEKER
42379,759.965,251.0375672633,215.2179123648,1.1664343572,0.5147945678,42840,232.2899452545,0.7635855856,0.9892390289,0.9220901564,0.9253194563,0.0059236312,0.0026787646,0.8562160962,0.9987198718,SEKER
43238,754.895,267.6586351809,205.9311503647,1.2997481668,0.6387915976,43630,234.6323324592,0.7755695067,0.9910153564,0.9534597485,0.8766103597,0.0061903565,0.0022548716,0.7684457227,0.9987859194,SEKER
35510,676.975,227.151612549,199.3230352395,1.1396154603,0.479596812,35799,212.6328672467,0.7719565217,0.9919271488,0.9736778142,0.9360834592,0.006396835,0.0030297249,0.8762522427,0.9985906028,SEKER
47930,790.823,272.4669676834,224.5130013328,1.213591044,0.5665886246,48282,247.0351622323,0.7602867929,0.9927094984,0.963071896,0.9066609591,0.0056846853,0.0023695499,0.8220340947,0.9976132152,SEKER
45479,772.273,266.0924016641,218.0103624063,1.2205493295,0.5733604696,45886,240.6359517092,0.7525275089,0.9911301922,0.9582505296,0.9043322929,0.0058508851,0.0024138678,0.8178168959,0.998185864,SEKER
34051,677.272,227.6209457979,190.6640036267,1.1938328235,0.5462254244,34502,208.218826569,0.7579015313,0.986928294,0.9328536008,0.9147612749,0.0066847066,0.0028873086,0.83678819,0.9989852076,SEKER
38727,711.247,245.0828860556,201.8026417119,1.2144681753,0.5674531502,39004,222.0557314031,0.7491440178,0.9928981643,0.9620171723,0.9060434002,0.0063284759,0.0026307216,0.820914643,0.9969747086,SEKER
33010,665.85,224.9712592064,186.8900914943,1.2037623686,0.5566774242,33374,205.0113103507,0.7915877317,0.9890933062,0.9356266427,0.9112777831,0.0068152457,0.0028991081,0.830427198,0.9996370108,SEKER
34543,670.896,235.0180104171,187.2911351833,1.2548271982,0.6040815876,34826,209.7176997628,0.7691947983,0.9918738873,0.9644051292,0.8923473541,0.0068036363,0.0026610719,0.7962838004,0.9991985702,SEKER
42708,751.454,268.9864473865,202.3283627709,1.3294549696,0.6589486302,43057,233.1898678685,0.7874764908,0.9918944655,0.9504172212,0.8669205089,0.0062982684,0.0021944113,0.7515511688,0.9991534364,SEKER
36520,692.007,233.3318726595,199.5817192597,1.1691044326,0.5180413418,36852,215.6355911572,0.7968927293,0.990990991,0.9583400932,0.9241583188,0.0063891531,0.0028748062,0.8540685982,0.9984953839,SEKER
34412,667.199,233.9589857063,187.3982909248,1.2484584814,0.598680683,34677,209.3196579718,0.7874599542,0.9923580471,0.9714243934,0.8946852686,0.0067987616,0.0026871427,0.8004617299,0.9993432357,SEKER
49680,819.726,278.002824593,227.9971291469,1.2193259873,0.5721840743,50264,251.5045538006,0.7492534612,0.9883813465,0.929081967,0.9046834476,0.0055958701,0.0023122456,0.8184521404,0.9979599641,SEKER
35165,676.072,232.8834611478,192.3850784781,1.2105068802,0.5635232263,35463,211.5974210396,0.7858451774,0.9915968756,0.9667954245,0.9085978884,0.0066225924,0.0027841631,0.8255501228,0.9993341036,SEKER
43373,768.891,280.0361060287,197.4821893821,1.418032213,0.7090058507,43813,234.9983378107,0.7214884557,0.9899573186,0.9219338721,0.8391715666,0.0064564615,0.0019750467,0.7042089183,0.9985909307,SEKER
45794,777.051,279.9184231419,208.5809111551,1.3420136176,0.6668981066,46143,241.467868901,0.7773420923,0.9924365559,0.9530581432,0.8626365717,0.0061125567,0.0020879213,0.7441418549,0.9986485027,SEKER
33864,662.898,221.2164258314,195.0635178297,1.1340738047,0.4716668624,34167,207.6462952786,0.7716004375,0.9911317938,0.9683998244,0.9386567679,0.0065324954,0.0031281397,0.8810765279,0.9992058103,SEKER
44344,772.196,263.989526118,214.356253353,1.2315457188,0.583674518,44806,237.6142554051,0.7509822517,0.989688881,0.934522225,0.9000897077,0.0059532186,0.0024103204,0.8101614819,0.9977509046,SEKER
33560,669.259,227.9361767584,187.856592076,1.2133520269,0.5663524882,33897,206.7121649089,0.7398589065,0.9900581172,0.9415499743,0.9068861637,0.0067919004,0.0028338847,0.8224425139,0.9979122912,SEKER
49639,833.546,298.8035974011,211.8542236436,1.4104207708,0.7052001586,50048,251.4007513137,0.7345763966,0.9918278453,0.8977878927,0.8413578468,0.006019533,0.0018606537,0.7078830263,0.9984129236,SEKER
43662,767.382,264.3609659758,210.6831021825,1.2547801093,0.6040421318,44131,235.7799503822,0.786801939,0.9893725499,0.9317304164,0.8918864005,0.006054715,0.0023632607,0.7954613514,0.9981290815,SEKER
37856,708.716,248.4303302826,194.3603238062,1.2781946717,0.6228347236,38232,219.5444287735,0.7446398363,0.9901653065,0.9471093236,0.883726349,0.0065625087,0.0024689988,0.78097226,0.9982345815,SEKER
46151,786.415,274.7575357171,214.4113065153,1.2814507788,0.6253236436,46749,242.4072569645,0.7304685027,0.9872082825,0.9377507121,0.8822588117,0.0059534471,0.0022250116,0.7783806108,0.9974564399,SEKER
36082,683.764,234.1534913461,196.3316508893,1.1926426039,0.5449413645,36409,214.3385855443,0.7860830919,0.9910187042,0.9698130037,0.9153764239,0.0064894821,0.002810533,0.8379139974,0.9993319317,SEKER
34276,689.626,229.558977215,190.4115065785,1.2055940386,0.5585563027,34738,208.9056213589,0.7631133672,0.9867004433,0.9056757611,0.9100302846,0.0066973678,0.0028333961,0.8281551188,0.9984188743,SEKER
38159,707.153,247.7144126411,196.5599343395,1.2602487555,0.6085778939,38483,220.4212961298,0.7505999449,0.991580698,0.9589149128,0.889820232,0.006491638,0.0025104013,0.7917800453,0.9978398168,SEKER
36301,713.642,231.5127815971,200.1100531074,1.1569272908,0.5028760188,36793,214.9880664442,0.7679825675,0.9866278912,0.8957104676,0.9286228819,0.0063775869,0.0029254567,0.8623404568,0.9976652084,SEKER
41346,741.288,236.4226349401,222.8750234369,1.0607856874,0.3336486942,41779,229.4414134733,0.7821201574,0.9896359415,0.9455171808,0.9704714336,0.0057181501,0.0031287174,0.9418148035,0.9990636637,SEKER
39145,716.674,252.7945232357,197.7307919052,1.2784782825,0.6230526644,39458,223.2508946873,0.7652083822,0.9920675148,0.9577294965,0.8831318489,0.0064579007,0.002423111,0.7799218625,0.9971131632,SEKER
36934,697.608,244.0535918688,192.9037676863,1.2651572066,0.612570951,37227,216.8543966473,0.7754030904,0.9921293685,0.9537033413,0.8885523667,0.00660783,0.0025408015,0.7895253083,0.9988736336,SEKER
39504,725.338,243.6988427155,206.7136807485,1.1789197591,0.5296213992,39885,224.2722786597,0.7678134111,0.9904475367,0.9435612035,0.9202845453,0.0061689662,0.0027294848,0.8469236443,0.9984550188,SEKER
48433,803.54,269.4073366835,229.0584799015,1.1761508974,0.5264097069,48921,248.3280307782,0.7765432099,0.9900247338,0.9426190951,0.9217567489,0.0055624747,0.0024769265,0.8496355041,0.9992995605,SEKER
34771,683.109,230.5865191194,192.1855584053,1.1998118955,0.5525737877,35163,210.4086790272,0.7839781746,0.9888519182,0.9363690072,0.9124934095,0.0066315757,0.0028360602,0.8326442225,0.9990164428,SEKER
41022,728.902,253.601039752,206.2107683069,1.2298147271,0.5820812745,41344,228.5406585361,0.7795302524,0.9922116873,0.9702606324,0.9011818672,0.006182074,0.0025151491,0.8121287578,0.9987679067,SEKER
45252,786.514,269.9056337394,215.0134459918,1.255296535,0.6044744608,45733,240.0346555778,0.7140242363,0.9894824306,0.9192523049,0.8893280672,0.0059645018,0.002301452,0.7909044111,0.9928195668,SEKER
35589,687.923,235.0639059855,192.9944470159,1.2179827431,0.5708854877,35977,212.8692607155,0.779998685,0.989215332,0.9450308573,0.9055803775,0.0066049596,0.0027400465,0.8200758201,0.9988381969,SEKER
38377,706.076,245.342356765,199.3552145541,1.2306794047,0.5828785278,38698,221.050026031,0.7943246264,0.9917049977,0.9673374166,0.9009859893,0.006392953,0.0025986837,0.8117757529,0.9990357004,SEKER
36648,728.404,244.721749642,191.125436129,1.2804248069,0.6245425232,37297,216.0131543112,0.7603319502,0.9825991367,0.8679915528,0.8826888277,0.0066776291,0.0025005329,0.7791395666,0.9976296291,SEKER
44724,772.269,259.2741478974,219.9767272442,1.1786435372,0.5293028891,45134,238.6301854308,0.7869510135,0.9909159392,0.9423523087,0.9203778601,0.0057972039,0.0025660375,0.8470954054,0.998423525,SEKER
35287,677.949,223.6208868715,201.0973362343,1.1120032272,0.4373775719,35627,211.9641569112,0.7893830254,0.9904566761,0.964785022,0.9478728033,0.0063372031,0.0031555687,0.8984628512,0.99909359,SEKER
42073,753.785,257.1541533919,208.5139395224,1.2332708019,0.5852513653,42548,231.4497944817,0.7796205018,0.988836138,0.9305042531,0.9000429953,0.0061120945,0.0024741319,0.8100773935,0.9990447966,SEKER
42013,735.014,248.4591518151,215.5920267793,1.1524505592,0.4970599825,42301,231.2847011649,0.7884434936,0.9931916503,0.9772424763,0.93087616,0.0059138636,0.0027391682,0.8665304253,0.9986334732,SEKER
46132,785.214,263.0752198855,223.8726769528,1.1751108865,0.5251923902,46785,242.357353257,0.7680985681,0.986042535,0.9402342752,0.9212473655,0.0057026624,0.0025337424,0.8486967085,0.9973127415,SEKER
45982,803.092,261.3146511606,224.2230512442,1.1654227775,0.5135532745,46659,241.9630152441,0.7727028299,0.9854904734,0.8959156474,0.9259450787,0.0056829771,0.0025768941,0.8573742888,0.9992035251,SEKER
40146,732.715,254.0829440096,201.5371522693,1.2607250879,0.6089685904,40549,226.0873166786,0.7672578549,0.9900614072,0.9396843186,0.8898169752,0.0063289728,0.0024474608,0.7917742493,0.99820966,SEKER
38823,724.18,255.1920319176,193.783719126,1.3168909807,0.6506657031,39221,222.3307869937,0.7485683435,0.989852375,0.9302633321,0.8712293457,0.0065732177,0.0023360803,0.7590405728,0.9995736843,SEKER
39779,719.021,252.4796508972,200.891497861,1.2567960993,0.6057250695,40075,225.0515404302,0.7752981991,0.992613849,0.9668978083,0.891365065,0.0063470588,0.0024715803,0.7945316791,0.9985643151,SEKER
37580,698.245,242.6865801375,197.3985890131,1.2294240873,0.5817201845,37888,218.7426389416,0.786324071,0.991870777,0.9686145106,0.901338009,0.0064578654,0.002629175,0.8124102064,0.9987966765,SEKER
38061,701.644,240.1872868992,201.9628840161,1.1892644932,0.5412591324,38398,220.1380710195,0.7842777663,0.9912235012,0.9715304727,0.9165267399,0.0063105879,0.0027468196,0.8400212649,0.9990074638,SEKER
51013,826.986,279.188849553,233.007501708,1.1981968285,0.5508755195,51500,254.8563691485,0.7677824268,0.9905436893,0.937334093,0.9128458015,0.0054728961,0.0023441568,0.8332874574,0.9984423886,SEKER
45381,767.7,267.1976343109,216.3952375804,1.2347667042,0.5866099667,45728,240.3765458185,0.7703184411,0.9924116515,0.967611106,0.8996207861,0.0058878745,0.0023789003,0.8093175588,0.9993183747,SEKER
36975,694.805,241.3678730342,195.1891713879,1.2365843418,0.588249946,37252,216.9747270227,0.7774226782,0.9925641576,0.9624810255,0.8989378922,0.0065278667,0.0026294795,0.808089334,0.9992706172,SEKER
43250,748.18,258.7000461755,213.130706752,1.2138093573,0.5668040989,43565,234.6648893844,0.7969118514,0.992769425,0.9709207585,0.9070925686,0.005981504,0.0024980239,0.822816928,0.9987428865,SEKER
41974,754.72,285.4805882428,187.5134589063,1.5224538543,0.7540348972,42324,231.1773272852,0.803084223,0.9917304603,0.9260160294,0.8097830003,0.0068013672,0.0018040585,0.6557485076,0.9983468429,SEKER
41276,743.692,266.9985935091,197.2979577608,1.3532760123,0.6737629491,41632,229.2471056491,0.7337955556,0.9914488855,0.9378237963,0.8586079149,0.006468616,0.0021685562,0.7372075515,0.9976452955,SEKER
35304,686.408,234.615822846,192.0454099752,1.2216684735,0.5744314704,35737,212.0152090944,0.7899046852,0.987883706,0.9416057576,0.9036696951,0.0066455875,0.0027337073,0.8166189178,0.9976375868,SEKER
36496,698.972,218.3369554534,213.0391831017,1.0248675961,0.2189512634,36927,215.5647244441,0.7714877605,0.9883283234,0.9387189269,0.9873029694,0.00598249,0.0035064166,0.9747671533,0.9990072692,SEKER
44436,772.915,270.3318600063,209.5352252316,1.2901499483,0.6318340387,44893,237.860615508,0.7837037037,0.9898202392,0.9347196025,0.8798837677,0.0060836227,0.0022492786,0.7741954446,0.9988282129,SEKER
41386,736.395,250.5685930629,210.7087179432,1.1891705076,0.5411558768,41768,229.55237267,0.7726746574,0.9908542425,0.9590508958,0.9161258794,0.0060544289,0.0026307135,0.8392866269,0.9980549041,SEKER
36128,690.354,241.8972262303,190.4901445688,1.2698674085,0.6163353633,36465,214.4751693604,0.7767290865,0.9907582613,0.9525989383,0.8866375721,0.006695561,0.0025524148,0.7861261842,0.9982760203,SEKER
42122,748.798,251.2047804605,214.1417033166,1.1730773435,0.5227945545,42516,231.5845333854,0.7847455101,0.9907329006,0.9440380438,0.9218954072,0.0059637429,0.0026572064,0.8498911419,0.996988043,SEKER
48094,820.094,296.8403893083,206.4170610192,1.4380613106,0.7186416077,48614,247.4574360663,0.795270773,0.9893034928,0.8986146489,0.8336380256,0.0061720878,0.0018387468,0.6949523578,0.9993840984,SEKER
37138,707.772,252.2560643054,187.5939608169,1.3446918185,0.6685526416,37506,217.4524550617,0.7503535782,0.9901882365,0.9316260435,0.8620306341,0.0067923977,0.0023136287,0.7430968141,0.9992362062,SEKER
42651,755.515,270.9975279338,200.5524650083,1.3512550341,0.672548832,43001,233.0342031173,0.7842563989,0.9918606544,0.9389725574,0.8599126527,0.0063538376,0.0021430546,0.7394497703,0.9991852245,SEKER
38300,709.442,244.0048329314,200.1783034884,1.2189374607,0.5718092088,38656,220.8281561834,0.7784552846,0.9907905629,0.9562574826,0.9050155013,0.0063708834,0.0026363526,0.8190530575,0.9983744541,SEKER
36741,692.928,238.6154110408,196.4650043852,1.2145440955,0.5675278293,37052,216.2870641373,0.7526425762,0.991606391,0.9615782137,0.9064253779,0.0064945269,0.002704304,0.8216069658,0.9978778891,SEKER
33251,658.962,217.4521629766,194.9834825475,1.1152337631,0.4426935029,33565,205.7583245023,0.7579439252,0.9906450171,0.9622631013,0.9462233978,0.006539718,0.0032338027,0.8953387185,0.9985119682,SEKER
30519,629.727,212.9967550563,182.7372037641,1.1655905348,0.513759558,30847,197.1243203305,0.7706818182,0.9893668752,0.967109244,0.9254803918,0.0069791525,0.0031582851,0.8565139557,0.9983445596,SEKER
41197,853.7,250.9006733725,210.0639458624,1.1944014112,0.5468364254,42508,229.0276173837,0.7375044755,0.9691587466,0.7103377457,0.9128218522,0.0060902656,0.0026083154,0.8332437338,0.9952274915,SEKER
44429,752.449,248.3909892821,228.1029764976,1.0889423413,0.3958335674,44704,237.841879687,0.7791690781,0.9938484252,0.9861029627,0.9575302243,0.00559074,0.0028990722,0.9168641305,0.9984121729,SEKER
36076,693.745,243.5262185428,189.1972144345,1.2871554123,0.6296154172,36427,214.3207638468,0.7591271595,0.9903642902,0.9419514308,0.8800726473,0.0067503664,0.0024979354,0.7745278646,0.9969377328,SEKER
38702,714.602,251.9059626802,195.8963010803,1.2859148503,0.6286894452,39018,221.9840464095,0.7930087698,0.9919011738,0.9523899807,0.8812179118,0.0065088616,0.0024211298,0.7765450081,0.9985707579,SEKER
32829,658.101,221.5994999934,189.0026275414,1.1724678269,0.5220712626,33154,204.4484800973,0.7897851661,0.9901972613,0.9525382332,0.9226035262,0.0067501142,0.0030168334,0.8511972666,0.9980014094,SEKER
43670,764.703,269.2437750915,206.6699610015,1.3027716935,0.6409361429,44057,235.8015498647,0.7687026932,0.9912159248,0.9384420683,0.8757920208,0.0061654173,0.0022374131,0.7670116636,0.999241084,SEKER
37906,699.816,242.1258115997,199.709302375,1.2123912543,0.5654008883,38203,219.6893674777,0.7949083588,0.9922257414,0.9726354336,0.9073355956,0.0063875326,0.0026704515,0.823257883,0.9981106574,SEKER
36469,692.125,240.7587296012,193.1159194784,1.2467057623,0.5971710966,36766,215.4849715339,0.7655603837,0.9919218843,0.9566754864,0.8950245413,0.0066017365,0.0026132305,0.8010689296,0.9986972505,SEKER
40901,735.219,257.6465220262,202.5113841399,1.2722569801,0.6182204862,41292,228.2033536546,0.7893507797,0.9905308534,0.9508463565,0.8857226244,0.0062992719,0.0023914487,0.7845045674,0.9980914118,SEKER
35955,693.613,253.6640628861,180.8837375449,1.4023596943,0.7010787927,36295,213.9610427881,0.7765826476,0.9906323185,0.9391494501,0.8434818884,0.0070550428,0.0022028375,0.7114616961,0.9977252066,SEKER
45984,790.582,293.5218655493,199.7624260129,1.4693547301,0.7326822749,46363,241.9682773115,0.7502692119,0.991825378,0.9245337429,0.8243620177,0.0063831303,0.001818383,0.6795727362,0.9985334143,SEKER
44141,765.323,271.7780250063,207.1410007604,1.3120436032,0.6473771762,44515,237.0697507995,0.7974887082,0.9915983376,0.9470273058,0.87229183,0.0061570428,0.002198868,0.7608930368,0.9983248416,SEKER
48611,804.782,284.4975918578,217.9497639283,1.3053356275,0.6427374869,49059,248.7839374018,0.7462313101,0.9908681384,0.9431655096,0.8744676388,0.0058525353,0.0021110512,0.7646936513,0.9981818672,SEKER
45174,768.607,275.3156340153,209.4739879776,1.3143189599,0.6489274166,45529,239.8276948016,0.7935704875,0.9922027719,0.9609255494,0.8711008936,0.0060945596,0.0021646911,0.7588167668,0.9973272637,SEKER
38241,709.687,237.3868272595,206.3266894443,1.1505386332,0.4945342814,38572,220.6580010564,0.7215555304,0.9914186456,0.9541252841,0.9295292565,0.0062076522,0.0028586395,0.8640246388,0.9940937269,SEKER
38171,707.456,233.9457354428,208.039339992,1.1245264259,0.4573957919,38570,220.4559517502,0.793180118,0.9896551724,0.9583949867,0.9423379799,0.0061288867,0.0029811796,0.8880008684,0.9985804427,SEKER
36553,691.653,231.2505751931,201.4553835958,1.147899704,0.4910058964,36884,215.7329948772,0.7775910483,0.9910259191,0.960188191,0.9328971169,0.0063264459,0.0029557967,0.8702970307,0.9990137039,SEKER
57649,896.189,323.5467601275,228.3917681095,1.4166305678,0.7083111671,58415,270.9261643224,0.7891609971,0.9868869297,0.9019914571,0.837363243,0.0056123569,0.0017020825,0.7011772007,0.993309056,SEKER
33468,659.987,224.4599389051,189.9543463964,1.1816520294,0.5327497604,33748,206.4286343587,0.7923295455,0.991703212,0.9655368691,0.9196680502,0.0067067031,0.0029594652,0.8457893225,0.9994286694,SEKER
38830,710.511,249.0252003881,198.7498551496,1.2529578962,0.6025098909,39153,222.350829821,0.7651231527,0.9917503129,0.966575188,0.8928848545,0.0064132166,0.0025144181,0.7972433634,0.9989123674,SEKER
37220,697.179,246.0301860101,192.8818788225,1.275548473,0.6207905293,37513,217.6923881422,0.7624549328,0.9921893744,0.962271534,0.8848198332,0.0066101608,0.0024992585,0.7829061372,0.9986347278,SEKER
34676,668.424,226.4475066991,195.1937880282,1.1601163592,0.5069380327,34982,210.1210471448,0.7779073941,0.9912526442,0.975292284,0.9279017915,0.0065303814,0.0029862514,0.8610017347,0.9988621976,SEKER
44652,779.929,292.0676940688,195.0679145862,1.4972615803,0.7442636184,45012,238.4380258086,0.7897557438,0.9920021328,0.922445342,0.8163793211,0.0065409768,0.001792216,0.666475196,0.9978877052,SEKER
38095,707.285,249.0728970099,194.9295706161,1.2777584038,0.622499041,38413,220.2363740545,0.776608974,0.9917215526,0.9569493383,0.8842245652,0.0065382044,0.0024654066,0.7818530817,0.9990193456,SEKER
38187,732.35,252.5368639033,192.8005396399,1.3098348395,0.6458609861,38625,220.5021507714,0.7882872654,0.9886601942,0.8947218295,0.8731483688,0.0066131632,0.0023710526,0.7623880739,0.9986024604,SEKER
42230,759.426,282.1025031404,190.8845728023,1.4778695785,0.7363050929,42626,231.8812324751,0.7846525455,0.9907098954,0.9201529483,0.8219750973,0.0066801445,0.0018810497,0.6756430606,0.9985123252,SEKER
36265,684.137,240.9473324969,191.8950253365,1.2556205252,0.6047452613,36514,214.8814372854,0.7498345877,0.9931806978,0.9736691009,0.8918191169,0.0066440737,0.0025925152,0.7953413373,0.9986469076,SEKER
