area,perimeter,majoraxislength,minoraxislength,aspectration,eccentricity,convexarea,equivdiameter,extent,solidity,roundness,compactness,shapefactor1,shapefactor2,shapefactor3,shapefactor4,class
47239,820.1289999999999,283.1273358047,212.96473990169997,1.329456397,0.658949552,48050,245.24796197669997,0.7646820772,0.9831217482,0.8825640267,0.8662108209,0.0059935082,0.0020813987,0.7503211863,0.997519301,SEKER
47273,784.934,270.095159459,223.4075827578,1.2089793736,0.561990081,47632,245.33620401049998,0.7793623055,0.9924630501,0.9641769514,0.9083324725,0.0057135185,0.0023991795999999998,0.8250678806999999,0.9974900495,SEKER
47300,809.2610000000001,281.0139787793,214.5581050557,1.3097336906000001,0.6457912839,47819,245.4062559634,0.7746098292,0.9891465734999999,0.9075985265000001,0.8732884287,0.0059410989,0.0021314609,0.7626326797,0.9988457141,SEKER
47369,800.778,272.14289918139997,222.15266155919997,1.2250265078,0.577615646,47880,245.5851868386,0.7463446145999999,0.9893274854,0.9282817540999999,0.9024126206,0.0057451688,0.0023501912,0.8143485379000001,0.9975985454999999,SEKER
47397,795.7239999999999,276.4688862687,218.6554001908,1.2644045655,0.6119633742,47788,245.65775929490002,0.7785059623999999,0.9918180296,0.9406667726000001,0.8885548121,0.0058330461,0.0022429111,0.7895296541,0.9982848993000001,SEKER
47406,803.3839999999999,281.50490524509996,215.04502779990003,1.309050984,0.6453202078,48073,245.6810816032,0.8043640559,0.9861252678,0.9229896262,0.8727417428,0.0059381704000000006,0.0021250806,0.7616781495999999,0.9970755312,SEKER
47407,808.47,291.7177340107,207.1099132828,1.4085165185,0.7042351227,47884,245.6836728341,0.7320639921,0.9900384262,0.9114325176000001,0.8421965626000001,0.0061534738,0.0019096509,0.7092950501,0.9990537945,SEKER
47447,785.622,267.9061219903,225.6713570826,1.1871516415,0.5389271592,47852,245.78729967,0.7659660338,0.9915364039,0.966031635,0.9174381601999999,0.0056464291,0.0024675209,0.8416927778,0.9992169628,SEKER
47465,801.5139999999999,281.1132319241,215.12726311580002,1.3067299228,0.6437105265999999,47925,245.8339174948,0.7781657814,0.9904016693000001,0.9284555659999999,0.8745014093000001,0.0059225373,0.0021366315,0.7647527149,0.9993252561,SEKER
47484,794.2130000000001,282.4130236833,214.38204124700002,1.3173352676,0.6509644729999999,47848,245.8831156103,0.7444500188,0.9923925765,0.9459826634,0.8706507668000001,0.005947540699999999,0.0021081093,0.7580327576000001,0.9985832856999999,SEKER
47496,793.007,276.2646080499,219.26542348439997,1.2599551888,0.6083367592,47965,245.9141830329,0.7486759142,0.9902220369,0.9491019334,0.8901400175,0.005816586800000001,0.0022525855,0.7923492507,0.9983245498000001,SEKER
47518,785.966,276.5853784296,218.9762209802,1.2630840791,0.6108933073,47854,245.97112978299998,0.7957064872,0.9929786434000001,0.9666305094,0.8893135681000001,0.005820644399999999,0.0022457970000000003,0.7908786225,0.9989461966,SEKER
47532,811.908,277.2422688241,218.41993727419998,1.2693084353,0.6158920183,48007,246.0073617605,0.7863807822,0.9901056095999999,0.9061128954000001,0.8873371395,0.0058327499,0.0022305284,0.7873671991,0.9994118275,SEKER
47533,800.405,279.5917351816,216.68506317990003,1.2903138365,0.6319547922,48024,246.0099495547,0.7779414412000001,0.9897759454,0.932364015,0.8798899202,0.0058820553,0.0021748146,0.7742062717,0.9989690645999999,SEKER
47534,786.076,278.3614339091,217.7840957724,1.278153177,0.6228028184000001,47834,246.0125373217,0.772157245,0.9937283104000001,0.9666853837999999,0.8837881522,0.005856049,0.0022038253,0.7810814979999999,0.9983417981,SEKER
47562,802.028,290.03990538200003,209.4093521116,1.3850379768,0.6918911109999999,47944,246.0849837489,0.7339814815000001,0.9920323711,0.9291608695999999,0.8484521584,0.0060981436,0.0019493366,0.7198710651000001,0.9970487635999999,SEKER
47705,803.672,283.6167927106,214.376456539,1.3229847964,0.6547256721,48140,246.45464589169998,0.7785393717,0.9909638554000001,0.9281455542,0.8689705695000001,0.0059452215,0.0020910676,0.7551098506999999,0.9989988521,SEKER
47720,799.753,293.7524102943,207.0220569786,1.4189425734999999,0.7094555783,48085,246.49338951529998,0.7792674364,0.9924092752,0.9375588622,0.8391195472,0.006155750400000001,0.0018825916,0.7041216145,0.9991081356999999,SEKER
47735,795.6260000000001,273.7960663787,222.46604553240002,1.2307319336,0.5829268715,48141,246.53212705029998,0.7523246651000001,0.9915664402,0.9476083027,0.9004224579000001,0.0057357508,0.0023257087,0.8107606026999999,0.9978289642,SEKER
47762,816.9630000000001,293.8713184341,207.3700755766,1.417134645,0.7085613138,48372,246.6018392787,0.7178045958,0.9873893988,0.8992647965999999,0.8391490554000001,0.006152826899999999,0.0018819622000000001,0.7041711372,0.9979053145000001,SEKER
47779,819.346,298.5944463815,203.96271052740002,1.4639658671,0.7303472669,48331,246.6457220547,0.7239242424,0.988578759,0.8943597465,0.8260224698,0.0062494913,0.0017947001,0.6823131204999999,0.9988831192000001,SEKER
47812,802.135,282.24648158419996,216.04873193630002,1.3064019356,0.6434820459,48280,246.73088398669998,0.7461298377,0.9903065451999999,0.9337956398,0.8741681476000001,0.0059032560999999996,0.0021264310000000002,0.7641699504,0.9983131023,SEKER
47829,800.678,292.0089795051,208.7494587857,1.3988490375,0.6992538801,48359,246.7747438154,0.7973759232,0.9890403027,0.9375304315,0.8450929976,0.0061052704000000005,0.0019208907999999998,0.7141821745999999,0.9990330475,SEKER
47930,790.823,272.4669676834,224.5130013328,1.213591044,0.5665886246,48282,247.0351622323,0.7602867929000001,0.9927094984,0.963071896,0.9066609591,0.005684685300000001,0.0023695498999999997,0.8220340947,0.9976132151999999,SEKER
47971,905.3480000000001,281.9002602739,217.3496657962,1.2969896192,0.6368155372,48879,247.14079833259999,0.7416666667,0.9814235151999999,0.7354574351000001,0.8766958856,0.0058764725,0.0021413731,0.7685956758,0.9968606129,SEKER
48004,795.841,281.0863977044,217.80367463349998,1.290549382,0.6321282222,48377,247.2257897256,0.7752083198999999,0.9922897245000001,0.952433522,0.879536654,0.0058554787,0.0021615134,0.7735847257999999,0.9983492898,SEKER
48007,809.638,284.6810089602,214.8948298026,1.3247457336,0.6558838348,48696,247.2335147671,0.7415353723,0.9858509939,0.9203068713,0.868458053,0.005929989599999999,0.002080794,0.7542193898,0.9991489189,SEKER
48067,791.313,271.5494224645,225.78554315990002,1.2026873761,0.5555677521,48402,247.3879649393,0.7339930062000001,0.9930787984,0.9646289249,0.9110237197,0.005649394,0.0024004926,0.8299642179000001,0.9981874875,SEKER
48094,820.0939999999999,296.8403893083,206.4170610192,1.4380613106,0.7186416077,48614,247.4574360663,0.7952707729999999,0.9893034928,0.8986146489,0.8336380256,0.0061720878,0.0018387467999999999,0.6949523578,0.9993840984000001,SEKER
48112,788.422,278.3762766429,220.37336959729998,1.2632028868,0.6109897982,48427,247.50373931779998,0.8014392323999999,0.9934953642000001,0.9726258464,0.889097815,0.0057860051,0.0022302664,0.7904949246999999,0.9985554708,SEKER
48123,798.934,276.41882564599996,221.9289893841,1.2455282494,0.5961511871,48499,247.5320314854,0.7569603926,0.9922472628,0.9474160771,0.8954962851,0.0057440065,0.0022785042000000003,0.8019135965,0.9988060381,SEKER
48201,792.9060000000001,277.4665035282,221.4105608301,1.2531764632,0.6026942356,48558,247.7325559869,0.788216248,0.9926479673999999,0.9634351875,0.8928377041,0.005756447,0.002256443,0.7971591659,0.9989811042,SEKER
48202,815.613,272.3113872024,225.9420202215,1.2052268407,0.5581808333,48782,247.73512576,0.7565370248000001,0.9881103686,0.9105559648999999,0.909749417,0.0056493794,0.0023870837,0.8276440018000001,0.9974987654999999,SEKER
48224,796.462,275.8280278574,222.8614673822,1.2376658518,0.5892201653,48642,247.79165402669997,0.7793777778000001,0.9914066033,0.9553070320999999,0.898355602,0.0057197252,0.0022979895,0.8070427876999999,0.9988492993000001,SEKER
48237,813.952,314.5999820064,195.370736074,1.6102717752000002,0.7838001193,48597,247.8250510328,0.7791723201999999,0.9925921353,0.9149398944,0.7877465518000001,0.0065219641,0.0015491882999999998,0.6205446299,0.9992455028,SEKER
48324,812.215,285.3797054479,216.01432288520002,1.3211147373999998,0.6534884049,48849,248.04843833369998,0.7767009017000001,0.9892525947,0.9205146996,0.8691873795,0.0059055481000000005,0.0020791873000000002,0.7554867006,0.9980846140999999,SEKER
48327,803.0210000000001,290.2072274177,212.2914674547,1.3670225699,0.6818233976000001,48756,248.056137756,0.7715038314,0.9912010829000001,0.9417722612999999,0.8547552036,0.0060050743000000005,0.0019772663,0.7306064581,0.9987555179000001,SEKER
48335,812.408,293.953504769,209.5248020398,1.4029532633000001,0.7013855222,48862,248.0766683805,0.7347307938,0.9892145225,0.9202868241,0.8439316571,0.0060815869,0.0019029431,0.7122206418000001,0.9992122736,SEKER
48357,820.6510000000001,296.70432025689996,207.8179902377,1.4277123935,0.7137297598000001,48825,248.13311883900002,0.7400939714,0.9904147465,0.9023025981999999,0.8362976266,0.0061357057,0.0018513466,0.6993937203,0.9985330823999999,SEKER
48412,800.2339999999999,282.5322440958,218.76252084990003,1.2915020498,0.6328282114,48785,248.27418883110002,0.7654071145999999,0.9923542072,0.9500115591,0.8787463874,0.0058359961,0.0021465893,0.7721952134000001,0.997291701,SEKER
48433,803.54,269.4073366835,229.05847990150002,1.1761508974,0.5264097069,48921,248.3280307782,0.7765432098999999,0.9900247338,0.9426190951000001,0.9217567489,0.005562474699999999,0.0024769265,0.8496355041,0.9992995605,SEKER
48484,809.471,276.0622115751,224.33569535540002,1.2305763964,0.5827836971,49140,248.4587412166,0.7811432622,0.9866503867,0.9298346324,0.9000099644,0.0056938828,0.0023045045,0.8100179361,0.9967889528,SEKER
48538,828.59,271.5869147488,227.8805757603,1.1917949295999999,0.544022656,49197,248.5970655948,0.7473823601999999,0.9866048743000001,0.8884078066,0.9153499381,0.0055953462,0.0024230108,0.8378655091,0.9985638655,SEKER
48598,813.192,301.36998723060003,206.0170445428,1.4628400669,0.7298552426,49088,248.75066913490002,0.7585378036,0.990017927,0.9235109851000001,0.8253996074,0.0062012837,0.0017754907,0.6812845119,0.9966102809,SEKER
48606,805.113,287.3803389914,215.569891912,1.333119094,0.6613011356,48997,248.771142441,0.7387828307,0.9920199195999999,0.9422932242000001,0.8656512248,0.0059124458,0.0020479471,0.7493520431,0.9989755167000001,SEKER
48611,804.7819999999999,284.4975918578,217.94976392830003,1.3053356275,0.6427374869,49059,248.78393740180002,0.7462313101000001,0.9908681384,0.9431655095999999,0.8744676388,0.0058525353,0.0021110512,0.7646936513,0.9981818672,SEKER
48620,898.957,288.2629577452,215.4478055506,1.3379711945000001,0.6643740454,49827,248.806966673,0.7239643825,0.9757761856,0.7560438439,0.8631250044,0.0059288967,0.0020297775,0.7449847731999999,0.9967681669,SEKER
48644,835.9169999999999,323.15270424060003,192.35523678939998,1.6799787187000002,0.8035437968000001,49179,248.8683676446,0.7181834288,0.9891213729,0.8748081668000001,0.7701262109,0.006643218199999999,0.0014414710000000002,0.5930943806,0.9963859377,SEKER
48673,807.3380000000001,278.9753670973,222.60760317380002,1.2532158072,0.6027274031000001,49337,248.9425402797,0.7400261509,0.9865415408,0.9383982523000001,0.8923459547,0.0057316247,0.0022417674,0.7962813028,0.9979123156,SEKER
48673,799.0930000000001,270.6905941154,229.2923641577,1.1805477915,0.5314902745000001,49078,248.9425402797,0.7515440676999999,0.99174783,0.9578628429,0.9196571498999999,0.005561411800000001,0.0024539664000000003,0.8457692733,0.9984710477,SEKER
48686,795.84,279.1326830767,222.394181847,1.2551258345,0.604331651,49041,248.97578290869998,0.7953019586,0.9927611590000001,0.9659673149,0.8919621312999999,0.005733325500000001,0.0022385769,0.7955964436,0.9985736503,SEKER
48782,811.0139999999999,274.6782807381,226.33398560830003,1.2135971537999999,0.5665946575999999,49312,249.2211296645,0.802414712,0.989252109,0.9319932425,0.9073201164,0.0056307302000000005,0.0023538926,0.8232297937,0.9990693345999999,SEKER
48813,813.947,288.0459740254,216.1629713922,1.3325407778,0.6609316792000001,49316,249.30030464709998,0.7361555167,0.9898004704000001,0.9258766043000001,0.8654878981999999,0.0059010094,0.0020424436,0.7490693019,0.9981653902,SEKER
48868,800.747,286.9172527105,217.1602035331,1.3212239076999999,0.653560843,49210,249.4407145438,0.7557686359,0.9930501931,0.9577315375,0.8693820681000001,0.005871270600000001,0.0020689718,0.7558251804,0.9986142984,SEKER
49031,838.8580000000001,275.64790269279996,226.8446394985,1.215139592,0.5681127664,49761,249.8563749795,0.7794947616,0.9853298768000001,0.8755958884999999,0.9064330711,0.0056219107,0.0023410284,0.8216209123999999,0.9983841003,SEKER
49063,795.123,271.5623472774,230.18896728759998,1.1797365898,0.5305608577,49420,249.93789585279998,0.7714308176000001,0.9927762040000001,0.9752036804,0.9203702145999999,0.0055349723,0.0024498835,0.847081332,0.9993328418999999,SEKER
49085,800.622,277.3600758034,225.5484445837,1.2297139815,0.581988204,49463,249.99392603290002,0.7579758485,0.9923579241,0.9622847867000001,0.9013334933,0.0056506076,0.002300472,0.8124020662,0.9990221793999999,SEKER
49092,805.6110000000001,289.5555998918,216.1123185418,1.3398384776999999,0.6655439935,49571,250.0117511841,0.7396938284000001,0.9903370923,0.9505387244,0.8634326231999999,0.0058982237,0.0020221568,0.7455158948,0.9988708817,SEKER
49105,813.679,289.7182953847,216.0480583183,1.3409900447,0.6662620544,49553,250.04485166509997,0.7631280401999999,0.990959175,0.9320288684,0.8630620006999999,0.005899975500000001,0.0020192865,0.7448760171,0.9988713235,SEKER
49106,908.7230000000001,297.8698780818,210.4572992109,1.4153459119999998,0.7076720508,49733,250.04739767450002,0.7423431595000001,0.9873926769,0.7472765996999999,0.8394517743000001,0.006065855,0.0018580389,0.7046792814,0.9973649402,SEKER
49108,799.9010000000001,278.8531643497,224.44140216830002,1.2424319295,0.5934470009,49455,250.05248961540002,0.7844477812,0.9929835204,0.9644720173000001,0.8967174183,0.0056783653,0.0022647774,0.8041021282999999,0.9990421587,SEKER
49129,805.0880000000001,276.1730999534,226.8514882504,1.2174180654,0.5703374140999999,49531,250.1059487363,0.7716677662,0.9918838707,0.9524914402,0.905612997,0.0056213866,0.0023323504,0.8201349003,0.9984470437,SEKER
49216,799.6310000000001,286.2928915991,219.0012435562,1.3072660545,0.6440834592,49540,250.32730061599997,0.760515499,0.9934598304000001,0.9672459789,0.8743748376999999,0.005817069499999999,0.0020973679,0.7645313567,0.9994458903,SEKER
49227,807.687,289.3830361693,216.8052717259,1.3347601461,0.6623457886,49748,250.3552736986,0.7530173007,0.9895272172,0.9482591632999999,0.8651345878,0.005878543000000001,0.0020313472,0.7484578548999999,0.9990117158,SEKER
49235,801.1510000000001,279.1017678918,224.8524407504,1.2412663476999999,0.5924205688,49611,250.37561579560003,0.7913050466,0.9924210357,0.9639511994,0.8970764237000001,0.0056687675,0.0022645722,0.80474611,0.9989042648,SEKER
49335,837.331,300.5848120306,209.2387930576,1.4365634959,0.7179393367,49944,250.62975270209998,0.7559529281999999,0.9878063431,0.8842410166,0.8338071076000001,0.0060927295,0.0018165779,0.6952342926999999,0.9987482059,SEKER
49354,802.8380000000001,282.13012999069997,223.05291668439997,1.2648573898,0.6123291232,49750,250.67800958770002,0.7821057302,0.9920402009999999,0.9622244322,0.8885191014,0.005716459300000001,0.002197728,0.7894661936,0.9985621490000001,SEKER
49363,816.683,280.62164085669997,224.2892719104,1.2511594445,0.6009872056000001,49830,250.7008648704,0.7535070446,0.9906281357,0.9300458920999999,0.8933768048,0.0056848579000000005,0.0022337679999999997,0.7981221154000001,0.9985780225,SEKER
49377,800.422,279.1055223003,225.57257294509998,1.2373202940999999,0.5889106168,49719,250.7364133914,0.7941488676999999,0.9931213419,0.9684930981000001,0.8983570490999999,0.0056525411,0.0022710119,0.8070453876000001,0.9985736364,SEKER
49452,825.529,278.3305612824,226.9136794064,1.2265922531,0.579085457,50153,250.92676614150002,0.7659851301,0.9860227703,0.9118618708,0.9015422704,0.0056282974,0.0022935128,0.8127784653,0.9969477690999999,SEKER
49639,833.546,298.8035974011,211.8542236436,1.4104207708,0.7052001586,50048,251.4007513137,0.7345763966,0.9918278453,0.8977878926999999,0.8413578468,0.0060195330000000005,0.0018606537,0.7078830263,0.9984129236,SEKER
49680,819.7260000000001,278.002824593,227.9971291469,1.2193259873,0.5721840743,50264,251.5045538006,0.7492534612,0.9883813465000001,0.929081967,0.9046834476000001,0.0055958701,0.0023122456,0.8184521404,0.9979599641,SEKER
49728,823.685,285.9101272779,221.8043007429,1.2890197635,0.6309994283,50280,251.6260242514,0.7795945881999999,0.9890214797,0.9210613156999999,0.8800878326999999,0.0057494797,0.0021277097,0.7745545932,0.9984161785,SEKER
49753,812.08,273.5577319132,231.9879368417,1.1791894684,0.529931999,50186,251.6892668931,0.8239707198,0.9913720958,0.9480505781,0.9200590498000001,0.0054983163,0.0024303694,0.8465086551000001,0.9981940909999999,SEKER
49827,831.8389999999999,284.1727675683,223.5363681394,1.2712596609,0.6174356972,50442,251.87637204689997,0.7812568597,0.9878077792000001,0.9048905397,0.8863494352,0.0057031884,0.0021712877,0.7856153214,0.9987210671,SEKER
49848,805.584,270.6473213712,234.71417102430001,1.1530932291,0.49790328,50183,251.9294441425,0.7899340771,0.9933244326,0.9652413944,0.9308403381,0.0054294519999999995,0.0025144126,0.8664637351000001,0.9991134662000001,SEKER
49874,824.563,280.3607018457,226.8318893394,1.2359845111,0.5877100488,50482,251.9951369652,0.7750547794,0.9879561031999999,0.92179931,0.8988247471999999,0.0056213799,0.0022631992,0.8078859262,0.9985344915000001,SEKER
49878,822.0089999999999,292.0031630757,218.01707909419997,1.3393591194,0.665244314,50429,252.0052420334,0.7799774817,0.9890737472,0.9276107004,0.8630223022,0.0058543479,0.0020033017,0.744807494,0.9975647093000001,SEKER
49888,810.547,286.4899201066,222.0352076182,1.2902905047,0.6319376055,50224,252.03050293119998,0.7643913277,0.9933099713,0.9542222789,0.8797185703,0.005742662,0.0021216222,0.773904763,0.9985619673,SEKER
49923,816.0039999999999,271.5733473093,234.31018205680002,1.1590334868,0.5055661589,50388,252.1188961419,0.7648221344,0.9907716123,0.9421628245999999,0.9283639158,0.005439844300000001,0.0024925234,0.8618595602,0.9989240912,SEKER
49949,823.828,299.1147954963,212.91707180900002,1.4048417675,0.7023579433,50448,252.18453961330002,0.7575605909,0.9901086267,0.9248335259,0.8431028601999999,0.005988404100000001,0.001866436,0.7108224329,0.998593043,SEKER
50086,821.7760000000001,287.944262565,221.92735997810001,1.2974707697,0.6371615547999999,50593,252.5301483736,0.7553765873,0.9899788508,0.9320072831,0.8770105232,0.005748997,0.0020979303,0.7691474579,0.9979463440999999,SEKER
50124,827.8760000000001,291.38301710860003,219.47328430049998,1.3276468616,0.6577774472,50718,252.6259268965,0.7928503638,0.9882881817,0.9190200789,0.8669891931,0.0058132435,0.0020260633,0.7516702609999999,0.997952663,SEKER
50129,825.0830000000001,303.2506786518,210.79958449990002,1.4385734174,0.7188810559000001,50553,252.6385266305,0.7866827783,0.9916127628,0.9253448818000001,0.8331012737000001,0.0060494061,0.0017975611999999999,0.6940577322,0.9984530037,SEKER
50170,810.2080000000001,277.1151483854,230.7938036496,1.2007044557,0.5535071638,50599,252.7418207566,0.7578206426,0.9915215716,0.9604193709000001,0.9120462098000001,0.005523523000000001,0.002357563,0.8318282887999999,0.9987799327,SEKER
50172,828.9680000000001,316.4535714941,202.2688176402,1.5645198068000001,0.7690623581,50547,252.74685841459998,0.6882398936,0.9925811620999999,0.917478182,0.798685435,0.006307374100000001,0.0015831841,0.6378984241,0.9980047193000001,SEKER
50218,822.578,284.8714972998,224.79258497529997,1.2672637638,0.6142625619,50719,252.86269684849998,0.7978202847,0.990122045,0.9326422727,0.8876377568000001,0.005672696999999999,0.0021722631,0.7879007873999999,0.9984781172,SEKER
50233,818.3610000000001,288.11867037990004,222.13207738990002,1.2970601714,0.6368663104,50713,252.9004587791,0.7774321355,0.9905349712999999,0.9425602727,0.87776491,0.005735645300000001,0.0021002689,0.7704712373,0.9993475551000001,SEKER
50253,864.971,285.9700020037,224.1647907314,1.275713287,0.6209184170000001,51027,252.9507992507,0.7667531279,0.9848315598,0.8440511448000001,0.8845361313,0.005690605600000001,0.0021488226,0.7824041676000001,0.9981233923999999,SEKER
50316,820.444,286.89925963720003,223.7131986101,1.2824422583,0.6260758001,50767,253.10930629450002,0.7738065945,0.9911162763,0.9393297684,0.88222363,0.0057019489,0.002130678,0.7783185334,0.9981485777,SEKER
50336,819.005,295.01710347659997,217.6354484608,1.355556301,0.6751237312,50726,253.15960523709998,0.7822222222,0.9923116351000001,0.9430081773000001,0.8581184015000001,0.0058609564,0.0019603657999999998,0.7363671909,0.9981871855,SEKER
50371,827.936,293.9406649584,218.6727557204,1.3442034148,0.6682519582,50872,253.2476043477,0.7849985195,0.9901517534000001,0.9234149537,0.8615602893000001,0.0058355138,0.00198336,0.7422861322,0.9977835536,SEKER
50459,834.9989999999999,286.9011349744,224.46423858740002,1.2781596604,0.6228078039,51035,253.4687242793,0.743596923,0.9887136279000001,0.9094453204999999,0.8834706224,0.005685826800000001,0.0021366916000000002,0.7805203406,0.9976296134999999,SEKER
50487,835.946,311.60937041150004,206.4985208186,1.5090150243,0.7488992020999999,50978,253.5390401793,0.7130428642000001,0.9903683942,0.9078894744,0.8136438254,0.0061720714000000005,0.0016685839,0.6620162746,0.9989925048,SEKER
50551,828.6460000000001,291.6220791755,221.06899419229998,1.3191450942,0.6521770021,51124,253.6996890536,0.7835906498,0.9887919568000001,0.9251273889,0.8699604973999999,0.0057688687,0.0020383021,0.756831267,0.9983702531,SEKER
50552,813.194,289.66494560900003,222.4757364757,1.3020069073,0.6403957794,50884,253.7021983851,0.7685010642,0.9934753556999999,0.9606382501999999,0.8758470855,0.005730039300000001,0.0020799385999999997,0.7671081171999999,0.9987800673,SEKER
50645,846.485,327.3981012863,197.81068293009997,1.6551082906,0.7968402317000001,51163,253.93545782959998,0.7879179178,0.9898754959999999,0.8881941454000001,0.77561677,0.0064645691,0.0014431388000000001,0.6015813739,0.9956823195000001,SEKER
50666,820.94,282.8244454859,228.4612971841,1.2379534257,0.589477451,51147,253.98809966919998,0.7738457073999999,0.9905957339,0.9447211729,0.8980415368000001,0.0055821349,0.0022395759,0.8064786018000001,0.9983829479,SEKER
50695,832.041,302.4101616537,213.823278622,1.4142995262,0.7071497579000001,51159,254.0607776111,0.7315718079000001,0.9909302370999999,0.9202070089,0.8401198433,0.005965285799999999,0.0018330571,0.7058013511,0.9982145164,SEKER
50747,842.6089999999999,300.5536668471,215.4237773552,1.3951740636,0.6973235981999999,51387,254.191044643,0.7498079195999999,0.9875454881999999,0.8981896579,0.8457426165999999,0.0059225898,0.0018691505,0.7152805736,0.9979409045000001,SEKER
50760,851.459,289.5108299914,223.9165126675,1.2929409562,0.6338810818999999,51715,254.2236009712,0.7541451239,0.9815334042,0.8798405963,0.878114304,0.005703523,0.0020918338000000002,0.7710847308,0.9969670292,SEKER
50771,830.882,302.1716805941,214.47166329659998,1.4089119092,0.7044359293000001,51286,254.2511453775,0.7424288952,0.9899582732,0.9241593893000001,0.8414128845000001,0.005951659000000001,0.0018401551,0.7079756422,0.9974753136,SEKER
50913,828.7310000000001,294.47403879990003,220.48038589470002,1.3356019748,0.6628795455,51415,254.60645109880002,0.7690436989,0.9902363124,0.9315611813,0.8646142529999999,0.0057838674,0.0019938278,0.7475578065999999,0.9984396826999999,SEKER
51013,826.9860000000001,279.188849553,233.00750170799998,1.1981968285,0.5508755195,51500,254.8563691485,0.7677824268000001,0.9905436893,0.9373340929999999,0.9128458015,0.0054728961,0.0023441568,0.8332874574,0.9984423886,SEKER
51026,817.975,290.3108913796,224.033040919,1.2958396234,0.6359861948,51407,254.88884049650002,0.7797848279,0.992588558,0.9583437788,0.8779858009999999,0.0056894699,0.0020854584,0.7708590667,0.9989097227,SEKER
51071,833.064,300.38706980259997,216.6920756275,1.3862392934,0.6925434378,51633,255.00120938770002,0.7747538646,0.9891154882,0.9247567098,0.8489087415000001,0.0058817542,0.0018842159,0.7206460514,0.9989878731,SEKER
51268,828.387,294.841862323,222.2647237325,1.3265346717,0.6570536161,51717,255.49255366740002,0.7301261785,0.9913181352,0.938835904,0.8665409709999999,0.0057509920999999995,0.0020002254,0.7508932544,0.9960859367,SEKER
51342,854.937,326.96484465189997,200.34304056509998,1.6320249694,0.7902878801000001,51898,255.6768755789,0.8037383178,0.9892866777,0.8827026301,0.7819705383,0.0063683698,0.0014688235000000001,0.6114779228,0.9979472382,SEKER
51408,866.227,300.8424615837,218.0567255021,1.3796522941,0.6889379667000001,52127,255.84115876020002,0.7436101428,0.9862067642,0.860948432,0.8504157206,0.0058520554,0.0018880492000000002,0.7232068979,0.9977740558,SEKER
51426,879.177,300.8312455969,217.9846705313,1.3800568859,0.689161461,52169,255.88594495900003,0.7407311381999999,0.9857578255,0.8360648659000001,0.8505963018000001,0.0058497889,0.0018889215,0.7235140686,0.9984905723999999,SEKER
51630,826.672,296.4460312509,222.1142927151,1.3346553598,0.6622792485,52050,256.3929751274,0.7714029582999999,0.9919308357,0.949391924,0.8648892145999999,0.0057417399,0.0019818245000000003,0.7480333534999999,0.9983667245000001,SEKER
51650,850.54,297.9037199025,221.21841188029998,1.3466497538,0.6697534034,52193,256.4426300083,0.7559126566,0.9895963059999999,0.8972029734,0.8608238598000001,0.005767739,0.001953631,0.7410177176,0.9978913268999999,SEKER
51737,838.558,294.5472347576,224.1053939528,1.3143246111,0.6489312522,52387,256.6585169558,0.7406871868000001,0.9875923416,0.9245808482,0.8713662417,0.005693164200000001,0.0020245868,0.7592791272,0.9979392436,SEKER
51901,839.556,286.77066761599997,230.5993145217,1.2435885519,0.5944609471,52463,257.0649832461,0.7576788321,0.9892876884999999,0.9253078578,0.8964131003,0.0055253399,0.0022007542,0.8035564465,0.9992935976,SEKER
52255,840.789,315.8166169091,211.1707520819,1.4955509406,0.7435773662,52689,257.9401721526,0.8026388548000001,0.9917629866,0.9288886872,0.8167403434,0.0060437588,0.0016589104000000001,0.6670647886,0.997629372,SEKER
52345,839.6239999999999,289.3469650136,230.78407207400002,1.2537562164,0.6031824744,52832,258.1622047651,0.7626019814,0.9907821018,0.9330724789,0.8922236484,0.0055276906,0.0021608191,0.7960630387000001,0.9980689834,SEKER
52371,841.309,281.5560374187,237.2384123304,1.1868062792,0.5385438315,52919,258.2263119772,0.7578467549,0.9896445511,0.929800255,0.9171400278,0.005376182199999999,0.0023463691,0.8411458305,0.9982771534,SEKER
52530,831.059,296.630483485,225.9183413075,1.3129986781,0.6480293188,52917,258.6180064979,0.7495719178,0.9926866602,0.9557703434,0.8718524255,0.0056468777000000005,0.002012612,0.7601266518,0.9980452890000001,SEKER
52578,837.158,309.1914219839,216.80895824110002,1.4261007686000002,0.7129521164,53008,258.7361373737,0.7991792066,0.9918880169,0.9427554734999999,0.8368153803,0.0058806234999999995,0.001778778,0.7002599807,0.9986412967,SEKER
52737,835.5210000000001,277.7966904178,241.9587178223,1.1481160626,0.4912970514,53211,259.12706124740004,0.7900674156999999,0.9910920674,0.9493154412,0.9327939107,0.0052675861,0.002459995,0.8701044799,0.9989809295000001,SEKER
52807,839.5239999999999,298.08823328849996,225.8175693286,1.3200400401999999,0.652773918,53201,259.29897924759996,0.7687056015000001,0.9925941242,0.941532092,0.8698732465000001,0.005644862099999999,0.0019936871,0.7566794651000001,0.9988471914,SEKER
52829,846.2660000000001,298.2441132148,226.0495162982,1.3193751444,0.6523306104,53408,259.35298708290003,0.7468052020999999,0.9891589275,0.9269759537000001,0.8695996856,0.0056454619999999995,0.0019913920000000002,0.7562036132,0.9977162514,SEKER
