tsne_1,tsne_2,class
19.730793,64.19507,BARBUNYA
76.11472,4.719799,BARBUNYA
27.773836,-4.534547,BARBUNYA
24.822079,38.46596,BARBUNYA
20.554785,58.17461,BARBUNYA
31.297115,35.056904,BARBUNYA
20.638983,63.807076,BARBUNYA
22.22736,37.17513,BARBUNYA
15.478494,32.648727,BARBUNYA
78.390236,16.184816,BARBUNYA
31.785559,33.76897,BARBUNYA
19.318228,55.549465,BARBUNYA
18.364792,53.1507,BARBUNYA
77.559845,6.307853,BARBUNYA
19.132488,62.673584,BARBUNYA
31.30215,40.1652,BARBUNYA
16.990261,34.90904,BARBUNYA
10.605042,40.352425,BARBUNYA
27.078066,-4.83307,BARBUNYA
15.046507,32.273197,BARBUNYA
29.1857,35.364456,BARBUNYA
29.844141,34.427063,BARBUNYA
-25.00659,64.53575,BARBUNYA
31.38693,40.489883,BARBUNYA
34.951958,51.873577,BARBUNYA
18.024916,33.177895,BARBUNYA
13.983779,43.072033,BARBUNYA
37.13025,9.959889,BARBUNYA
39.93559,39.35934,BARBUNYA
19.875986,41.38226,BARBUNYA
16.502867,52.550068,BARBUNYA
19.946062,31.515135,BARBUNYA
26.66629,-4.251667,BARBUNYA
32.902534,34.49581,BARBUNYA
13.854483,55.871986,BARBUNYA
12.246575,44.831776,BARBUNYA
49.623875,27.199148,BARBUNYA
34.26731,42.47533,BARBUNYA
33.90985,50.809456,BARBUNYA
12.598656,54.561863,BARBUNYA
32.245598,31.603968,BARBUNYA
43.990902,0.82220644,BARBUNYA
29.056595,37.720875,BARBUNYA
11.2114315,40.860348,BARBUNYA
11.327187,40.261566,BARBUNYA
41.00969,37.06196,BARBUNYA
19.02932,58.995003,BARBUNYA
18.599115,61.14398,BARBUNYA
21.135683,61.500866,BARBUNYA
19.077461,53.128292,BARBUNYA
29.997404,44.705914,BARBUNYA
29.766115,36.483566,BARBUNYA
48.95569,27.084305,BARBUNYA
-25.232727,64.12099,BARBUNYA
20.169832,31.567211,BARBUNYA
36.5435,49.570568,BARBUNYA
46.877705,27.093884,BARBUNYA
37.05,31.231256,BARBUNYA
27.1635,60.232334,BARBUNYA
24.717571,0.023744619,BARBUNYA
19.908861,59.115936,BARBUNYA
12.437633,45.11189,BARBUNYA
30.35344,34.695244,BARBUNYA
15.453609,53.268112,BARBUNYA
15.153497,53.48243,BARBUNYA
26.604052,-4.046862,BARBUNYA
32.983646,42.612236,BARBUNYA
32.92998,42.61314,BARBUNYA
11.765746,40.24349,BARBUNYA
14.306537,55.494473,BARBUNYA
19.390043,55.568825,BARBUNYA
15.584842,55.10153,BARBUNYA
19.58884,31.125835,BARBUNYA
39.68213,31.768158,BARBUNYA
29.878107,38.706253,BARBUNYA
21.56618,63.56563,BARBUNYA
19.204838,62.715267,BARBUNYA
13.101977,48.156178,BARBUNYA
56.12197,-20.387218,BARBUNYA
13.52054,36.402443,BARBUNYA
34.982635,47.604015,BARBUNYA
20.069431,53.612495,BARBUNYA
38.379765,37.404114,BARBUNYA
32.172794,31.695,BARBUNYA
29.063675,60.583584,BARBUNYA
30.883698,34.84157,BARBUNYA
25.582315,62.511402,BARBUNYA
22.655098,37.671215,BARBUNYA
18.245192,58.40562,BARBUNYA
32.963257,14.487915,BARBUNYA
18.130232,59.23378,BARBUNYA
53.026466,25.005693,BARBUNYA
21.282099,55.29726,BARBUNYA
30.271116,58.700935,BARBUNYA
12.985714,51.697853,BARBUNYA
12.890902,37.00981,BARBUNYA
18.051098,58.10647,BARBUNYA
54.243095,31.145613,BARBUNYA
28.32261,61.850204,BARBUNYA
32.373787,34.214676,BARBUNYA
28.941048,36.392143,BARBUNYA
18.934649,32.670036,BARBUNYA
35.869846,48.610973,BARBUNYA
13.802417,42.951973,BARBUNYA
15.498983,49.286728,BARBUNYA
11.4664545,52.83308,BARBUNYA
16.162611,41.643475,BARBUNYA
24.77755,-0.52119076,BARBUNYA
13.6036005,52.145622,BARBUNYA
29.307755,36.813107,BARBUNYA
30.442543,47.065857,BARBUNYA
15.130668,57.759903,BARBUNYA
19.298895,56.582134,BARBUNYA
50.03469,27.365736,BARBUNYA
19.9641,54.25337,BARBUNYA
66.71753,16.098423,BARBUNYA
18.299833,59.59627,BARBUNYA
75.88428,7.450716,BARBUNYA
16.177034,49.90736,BARBUNYA
13.833873,42.114933,BARBUNYA
12.458261,46.410046,BARBUNYA
30.804068,-2.6404746,BARBUNYA
32.823048,14.656178,BARBUNYA
10.889298,38.190956,BARBUNYA
34.756252,36.466064,BARBUNYA
38.28722,55.645664,BARBUNYA
12.395375,47.5545,BARBUNYA
54.189728,27.090443,BARBUNYA
53.498936,-50.283936,BARBUNYA
10.938009,40.428837,BARBUNYA
12.848451,39.2608,BARBUNYA
13.649541,43.861015,BARBUNYA
77.514,7.92029,BARBUNYA
16.204618,30.938429,BARBUNYA
13.188489,51.86009,BARBUNYA
28.645544,37.754593,BARBUNYA
30.725582,42.827446,BARBUNYA
19.145576,44.13439,BARBUNYA
76.41304,7.710161,BARBUNYA
20.077463,54.198917,BARBUNYA
31.418974,41.510887,BARBUNYA
11.224522,37.290752,BARBUNYA
14.25637,43.5704,BARBUNYA
25.912666,11.892092,BARBUNYA
27.586031,33.938602,BARBUNYA
24.294538,38.64069,BARBUNYA
39.65658,32.048737,BARBUNYA
28.596382,60.717705,BARBUNYA
52.278496,27.320019,BARBUNYA
17.540321,42.67943,BARBUNYA
24.786253,39.216534,BARBUNYA
16.878569,52.412567,BARBUNYA
14.21594,47.363556,BARBUNYA
31.143217,45.19284,BARBUNYA
29.830872,38.707767,BARBUNYA
49.33299,25.87018,BARBUNYA
17.567526,53.16085,BARBUNYA
20.050266,61.475677,BARBUNYA
79.19353,11.732189,BARBUNYA
14.248125,39.845768,BARBUNYA
20.814676,46.25836,BARBUNYA
18.949755,51.864643,BARBUNYA
15.498957,33.69804,BARBUNYA
21.099035,63.24423,BARBUNYA
15.557494,41.67512,BARBUNYA
30.201147,32.111134,BARBUNYA
15.961707,39.12209,BARBUNYA
11.09045,39.578,BARBUNYA
13.853551,53.663765,BARBUNYA
12.195653,39.730133,BARBUNYA
13.766811,53.375687,BARBUNYA
18.1218,34.88604,BARBUNYA
38.10659,39.328506,BARBUNYA
32.664764,34.876152,BARBUNYA
30.603188,35.077854,BARBUNYA
12.787524,41.1198,BARBUNYA
11.332466,38.33645,BARBUNYA
32.23002,31.784374,BARBUNYA
37.454903,8.556664,BARBUNYA
13.3229,54.169224,BARBUNYA
30.886908,47.026764,BARBUNYA
13.447539,54.885414,BARBUNYA
52.488136,28.100513,BARBUNYA
48.853535,35.59063,BARBUNYA
31.122818,42.44677,BARBUNYA
30.113945,41.958607,BARBUNYA
18.408747,60.739777,BARBUNYA
33.65709,42.436756,BARBUNYA
20.193874,54.378353,BARBUNYA
10.333298,39.169743,BARBUNYA
18.85334,58.525276,BARBUNYA
39.395607,39.604385,BARBUNYA
23.461926,58.85295,BARBUNYA
37.222366,33.324726,BARBUNYA
14.751274,43.125603,BARBUNYA
19.9495,52.327553,BARBUNYA
41.679565,39.99882,BARBUNYA
16.255682,56.597748,BARBUNYA
27.421473,60.27491,BARBUNYA
39.162285,39.716206,BARBUNYA
31.604853,36.56466,BARBUNYA
20.727526,63.049652,BARBUNYA
19.417217,60.047718,BARBUNYA
29.75475,34.83741,BARBUNYA
32.946953,42.907036,BARBUNYA
51.76294,28.15904,BARBUNYA
28.732367,55.252007,BARBUNYA
19.753714,41.30867,BARBUNYA
18.141792,33.52246,BARBUNYA
30.373167,45.011345,BARBUNYA
13.388998,40.04247,BARBUNYA
14.068025,42.299248,BARBUNYA
16.012922,56.4851,BARBUNYA
18.246662,32.98663,BARBUNYA
10.240174,38.242397,BARBUNYA
12.016588,46.099777,BARBUNYA
14.834199,56.782482,BARBUNYA
22.064291,63.86042,BARBUNYA
81.12531,11.996494,BARBUNYA
27.273787,-3.9972832,BARBUNYA
32.967815,35.235634,BARBUNYA
16.764835,30.634563,BARBUNYA
41.172497,40.15577,BARBUNYA
14.80159,42.727886,BARBUNYA
16.634909,44.857147,BARBUNYA
80.4143,12.138568,BARBUNYA
16.312496,51.803604,BARBUNYA
28.770899,41.742573,BARBUNYA
11.366419,38.06998,BARBUNYA
17.86668,57.508926,BARBUNYA
25.47219,62.967537,BARBUNYA
43.197674,-1.9011021,BARBUNYA
13.736777,45.601288,BARBUNYA
34.81238,47.598454,BARBUNYA
19.433348,60.522484,BARBUNYA
20.74225,63.114666,BARBUNYA
33.73095,47.588932,BARBUNYA
26.230587,-8.482743,BARBUNYA
14.314485,53.149174,BARBUNYA
31.646503,42.088585,BARBUNYA
23.644932,59.596863,BARBUNYA
21.992666,39.44694,BARBUNYA
21.850395,63.21349,BARBUNYA
60.076603,-45.702347,BARBUNYA
20.88757,48.83559,BARBUNYA
10.120283,35.76488,BARBUNYA
32.255737,43.291542,BARBUNYA
40.562866,40.34021,BARBUNYA
15.500055,50.01864,BARBUNYA
23.991982,38.820663,BARBUNYA
51.599457,28.362705,BARBUNYA
22.472092,60.765633,BARBUNYA
31.552256,45.23915,BARBUNYA
11.942886,47.58021,BARBUNYA
21.964674,48.914715,BARBUNYA
28.277655,61.25389,BARBUNYA
28.673927,41.692387,BARBUNYA
25.79366,50.941658,BARBUNYA
35.182304,48.272964,BARBUNYA
69.29945,14.411235,BARBUNYA
29.715393,16.45289,BARBUNYA
27.744898,61.367928,BARBUNYA
20.30479,63.29646,BARBUNYA
13.473733,53.145905,BARBUNYA
21.45948,54.85733,BARBUNYA
25.104303,39.81977,BARBUNYA
15.4238405,33.092163,BARBUNYA
67.97444,16.237953,BARBUNYA
31.683954,39.864536,BARBUNYA
21.158657,32.26912,BARBUNYA
35.871796,36.299904,BARBUNYA
32.348587,42.315685,BARBUNYA
16.91392,55.94853,BARBUNYA
16.43703,54.952328,BARBUNYA
16.733864,37.767994,BARBUNYA
22.063522,40.238953,BARBUNYA
19.23436,43.990078,BARBUNYA
31.394678,40.911995,BARBUNYA
15.63127,44.441193,BARBUNYA
12.564882,39.54023,BARBUNYA
17.87995,42.56341,BARBUNYA
53.855694,28.288189,BARBUNYA
17.837666,57.731987,BARBUNYA
29.18758,36.193302,BARBUNYA
11.604554,47.396465,BARBUNYA
23.179874,38.594025,BARBUNYA
17.51192,41.43054,BARBUNYA
17.604567,56.62595,BARBUNYA
16.077787,56.66509,BARBUNYA
18.33717,58.771698,BARBUNYA
11.2149105,39.15346,BARBUNYA
13.257538,38.486122,BARBUNYA
22.719637,38.50937,BARBUNYA
31.723692,59.652763,BARBUNYA
10.35161,38.958218,BARBUNYA
19.15287,52.30847,BARBUNYA
27.727377,-1.3974771,BARBUNYA
10.278723,39.025944,BARBUNYA
13.822521,46.638386,BARBUNYA
31.125282,49.162903,BARBUNYA
17.791864,34.318867,BARBUNYA
20.612925,63.21572,BARBUNYA
37.283348,33.315205,BARBUNYA
24.947985,-0.8057686,BARBUNYA
17.635223,57.56117,BARBUNYA
18.005949,49.358788,BARBUNYA
29.312298,51.947975,BARBUNYA
28.704802,36.802296,BARBUNYA
31.900625,36.111378,BARBUNYA
41.720703,40.19288,BARBUNYA
16.540575,46.53436,BARBUNYA
16.32271,54.736507,BARBUNYA
33.87268,39.417137,BARBUNYA
29.44757,58.35959,BARBUNYA
15.176161,55.93145,BARBUNYA
14.832386,56.297333,BARBUNYA
39.7461,31.847063,BARBUNYA
19.115498,58.373707,BARBUNYA
30.053991,44.836308,BARBUNYA
40.703293,37.11453,BARBUNYA
10.604421,53.844944,BARBUNYA
23.888586,35.099392,BARBUNYA
39.041336,39.8326,BARBUNYA
33.93992,45.981266,BARBUNYA
29.543064,43.702915,BARBUNYA
59.442017,-11.381754,BARBUNYA
22.600946,38.773968,BARBUNYA
64.923996,23.682354,BARBUNYA
23.10459,38.658737,BARBUNYA
47.877785,35.26355,BARBUNYA
19.344719,57.460064,BARBUNYA
38.308193,37.46755,BARBUNYA
59.304615,-10.7456,BARBUNYA
35.4747,37.794197,BARBUNYA
31.969246,15.458487,BARBUNYA
33.457973,36.595097,BARBUNYA
15.373167,44.73737,BARBUNYA
14.236073,34.285393,BARBUNYA
33.272175,35.660675,BARBUNYA
20.62727,53.887516,BARBUNYA
46.798405,9.971587,BARBUNYA
19.002737,57.776394,BARBUNYA
22.22271,62.495296,BARBUNYA
17.927975,54.184006,BARBUNYA
23.408186,58.66091,BARBUNYA
23.4841,38.712883,BARBUNYA
29.05974,60.238007,BARBUNYA
15.961002,41.242073,BARBUNYA
18.108742,42.158684,BARBUNYA
51.897404,28.31042,BARBUNYA
17.524303,47.780823,BARBUNYA
29.23365,39.534603,BARBUNYA
14.810566,37.597767,BARBUNYA
20.689835,59.172882,BARBUNYA
14.458754,41.847847,BARBUNYA
15.778334,54.685463,BARBUNYA
81.21258,12.375708,BARBUNYA
30.958197,59.14722,BARBUNYA
20.762373,38.987606,BARBUNYA
58.27897,-21.177992,BARBUNYA
15.917545,49.99611,BARBUNYA
27.618382,53.478027,BARBUNYA
28.255434,48.217857,BARBUNYA
28.650867,51.565063,BARBUNYA
73.378426,3.541666,BARBUNYA
66.91691,16.098038,BARBUNYA
33.806786,41.96265,BARBUNYA
29.933113,36.697563,BARBUNYA
23.445654,62.436016,BARBUNYA
26.584637,52.206512,BARBUNYA
22.95531,56.95615,BARBUNYA
19.549543,51.507988,BARBUNYA
14.715449,56.743958,BARBUNYA
71.17368,11.384269,BARBUNYA
31.870737,-2.464551,BARBUNYA
28.029243,53.449764,BARBUNYA
19.237547,34.095657,BARBUNYA
17.335398,46.2357,BARBUNYA
45.796593,8.845076,BARBUNYA
18.832037,37.159958,BARBUNYA
31.12912,36.369354,BARBUNYA
19.821606,51.861794,BARBUNYA
23.80639,39.24073,BARBUNYA
28.818047,51.62659,BARBUNYA
22.66741,48.59169,BARBUNYA
39.451286,39.53836,BARBUNYA
14.744016,56.97501,BARBUNYA
26.04483,51.66353,BARBUNYA
26.344027,11.936666,BARBUNYA
29.181799,35.359837,BARBUNYA
32.826298,46.076126,BARBUNYA
30.825733,38.197056,BARBUNYA
25.020565,-0.5520826,BARBUNYA
68.289604,16.305937,BARBUNYA
24.923956,-0.60685766,BARBUNYA
14.302531,52.726616,BARBUNYA
24.895502,59.933865,BARBUNYA
39.08461,40.1722,BARBUNYA
14.60222,35.249634,BARBUNYA
37.914604,56.015034,BARBUNYA
48.91767,35.584633,BARBUNYA
15.50798,57.282127,BARBUNYA
52.786533,17.765,BARBUNYA
55.106617,5.8835025,BARBUNYA
32.26073,-3.334029,BARBUNYA
24.160011,63.647743,BARBUNYA
18.285822,46.79707,BARBUNYA
19.66019,56.768837,BARBUNYA
21.681517,62.16108,BARBUNYA
28.896032,59.69394,BARBUNYA
20.163479,52.900192,BARBUNYA
19.019617,43.997795,BARBUNYA
23.084173,52.964638,BARBUNYA
20.93595,40.40246,BARBUNYA
32.467712,45.572674,BARBUNYA
14.895727,46.39729,BARBUNYA
19.969736,62.278603,BARBUNYA
21.257547,59.157272,BARBUNYA
15.269239,39.89066,BARBUNYA
12.519015,40.299656,BARBUNYA
28.014837,53.18531,BARBUNYA
19.855076,52.428387,BARBUNYA
22.635025,54.412815,BARBUNYA
12.828138,40.18682,BARBUNYA
34.593002,36.817963,BARBUNYA
18.237558,44.2396,BARBUNYA
20.579218,63.285164,BARBUNYA
28.879456,36.82692,BARBUNYA
31.492739,60.329674,BARBUNYA
27.910816,-16.323334,BARBUNYA
19.565533,52.56113,BARBUNYA
27.379538,59.056103,BARBUNYA
15.01206,44.675396,BARBUNYA
32.261414,45.093693,BARBUNYA
52.223503,28.732447,BARBUNYA
28.78408,49.7127,BARBUNYA
37.38472,38.248714,BARBUNYA
14.11192,42.48355,BARBUNYA
51.850124,28.554544,BARBUNYA
14.822701,42.271835,BARBUNYA
34.646675,47.59512,BARBUNYA
17.637465,53.518223,BARBUNYA
52.36601,24.141722,BARBUNYA
21.320803,40.637474,BARBUNYA
16.894564,39.252995,BARBUNYA
14.798252,33.400356,BARBUNYA
15.243877,33.291855,BARBUNYA
17.316456,47.941605,BARBUNYA
41.148903,40.305573,BARBUNYA
33.904503,45.595318,BARBUNYA
19.59867,61.87659,BARBUNYA
53.488297,27.441412,BARBUNYA
16.595974,52.04944,BARBUNYA
20.985147,39.64434,BARBUNYA
29.364544,39.142742,BARBUNYA
15.859534,44.99435,BARBUNYA
23.387987,39.4238,BARBUNYA
30.974174,36.516193,BARBUNYA
32.053635,47.606724,BARBUNYA
79.66988,11.977802,BARBUNYA
13.187752,38.427258,BARBUNYA
20.582548,57.47463,BARBUNYA
28.53399,40.295246,BARBUNYA
22.272392,42.550354,BARBUNYA
14.206288,38.897686,BARBUNYA
27.969692,52.997284,BARBUNYA
22.358803,59.89421,BARBUNYA
22.165905,62.783928,BARBUNYA
20.650108,61.634872,BARBUNYA
14.258593,45.559895,BARBUNYA
26.112223,61.490242,BARBUNYA
14.565645,45.572693,BARBUNYA
36.24396,32.78417,BARBUNYA
20.46483,61.72537,BARBUNYA
31.617434,59.602325,BARBUNYA
34.26437,32.874794,BARBUNYA
22.770227,43.580177,BARBUNYA
20.286255,59.132534,BARBUNYA
22.370586,62.567867,BARBUNYA
40.888157,34.606956,BARBUNYA
30.950052,37.92334,BARBUNYA
28.334501,49.81716,BARBUNYA
17.50046,47.463364,BARBUNYA
31.291454,49.836117,BARBUNYA
18.789919,33.31781,BARBUNYA
34.64185,38.407543,BARBUNYA
30.037107,55.530727,BARBUNYA
31.74703,36.67379,BARBUNYA
18.376451,33.501026,BARBUNYA
37.187885,33.514435,BARBUNYA
28.088358,48.535667,BARBUNYA
29.590014,42.1737,BARBUNYA
30.37373,39.19636,BARBUNYA
52.0863,28.6072,BARBUNYA
19.96163,37.421864,BARBUNYA
19.956894,51.512486,BARBUNYA
22.804438,48.077312,BARBUNYA
31.977541,54.933453,BARBUNYA
28.020935,50.49432,BARBUNYA
49.670216,26.736876,BARBUNYA
15.052733,39.63247,BARBUNYA
14.06845,40.245037,BARBUNYA
22.864489,41.59877,BARBUNYA
27.63182,35.24041,BARBUNYA
32.06535,55.03399,BARBUNYA
32.03321,54.721424,BARBUNYA
68.35316,16.400099,BARBUNYA
24.293139,44.003437,BARBUNYA
18.344416,34.36361,BARBUNYA
18.060791,47.035034,BARBUNYA
19.660776,39.23489,BARBUNYA
14.798032,32.29189,BARBUNYA
32.85578,36.001747,BARBUNYA
24.303509,39.495903,BARBUNYA
14.726832,33.478924,BARBUNYA
35.802383,47.98923,BARBUNYA
38.336613,37.528538,BARBUNYA
31.68907,46.59599,BARBUNYA
18.058857,46.054306,BARBUNYA
33.535763,46.77443,BARBUNYA
25.324013,60.024864,BARBUNYA
31.588827,45.09607,BARBUNYA
31.396494,47.12478,BARBUNYA
23.174408,59.593822,BARBUNYA
21.848322,45.14573,BARBUNYA
18.996305,32.73482,BARBUNYA
22.563587,33.477352,BARBUNYA
14.403475,35.252235,BARBUNYA
29.999437,57.955612,BARBUNYA
35.829334,41.128067,BARBUNYA
16.700022,34.184696,BARBUNYA
50.38819,26.208162,BARBUNYA
19.301083,48.92022,BARBUNYA
30.890324,43.067722,BARBUNYA
79.062614,12.273336,BARBUNYA
19.426003,52.246803,BARBUNYA
23.973372,57.974773,BARBUNYA
34.63424,37.2114,BARBUNYA
15.3582325,44.11896,BARBUNYA
15.384719,49.645348,BARBUNYA
23.460897,57.30453,BARBUNYA
23.042814,59.152042,BARBUNYA
36.49744,38.638916,BARBUNYA
35.332104,40.063793,BARBUNYA
24.733158,54.95522,BARBUNYA
31.662931,47.592304,BARBUNYA
16.859425,46.771965,BARBUNYA
26.467161,61.4009,BARBUNYA
18.952698,39.978016,BARBUNYA
25.076073,39.993294,BARBUNYA
32.24455,44.674053,BARBUNYA
17.483187,34.358723,BARBUNYA
16.46911,33.54332,BARBUNYA
38.2371,41.13622,BARBUNYA
20.19185,51.50782,BARBUNYA
20.949175,39.202698,BARBUNYA
22.831293,58.816086,BARBUNYA
24.332506,39.639156,BARBUNYA
31.972637,55.046474,BARBUNYA
25.120985,62.010143,BARBUNYA
30.803196,48.668846,BARBUNYA
24.131311,63.679916,BARBUNYA
17.856752,56.795006,BARBUNYA
17.118273,48.39667,BARBUNYA
34.03408,53.933857,BARBUNYA
16.936804,35.043987,BARBUNYA
36.757984,47.67683,BARBUNYA
20.10161,37.63824,BARBUNYA
21.183681,42.175167,BARBUNYA
22.551281,60.616394,BARBUNYA
19.955288,61.0621,BARBUNYA
15.489064,55.49987,BARBUNYA
18.192122,47.21319,BARBUNYA
78.15504,15.202473,BARBUNYA
22.252558,62.692074,BARBUNYA
37.139694,43.194748,BARBUNYA
32.502766,43.389862,BARBUNYA
23.249557,49.55085,BARBUNYA
37.950394,34.33468,BARBUNYA
15.768524,42.910202,BARBUNYA
38.844032,34.177082,BARBUNYA
21.77314,53.352757,BARBUNYA
22.273125,62.770576,BARBUNYA
17.126926,32.79335,BARBUNYA
14.813735,41.39795,BARBUNYA
18.716808,32.779484,BARBUNYA
16.296515,32.990486,BARBUNYA
73.05294,14.854493,BARBUNYA
20.801594,33.658527,BARBUNYA
30.128836,37.87246,BARBUNYA
21.177328,38.717583,BARBUNYA
31.251812,44.59934,BARBUNYA
51.0164,30.230549,BARBUNYA
36.934113,36.088047,BARBUNYA
30.428652,38.27129,BARBUNYA
30.627634,44.08239,BARBUNYA
59.835583,-45.35394,BARBUNYA
20.033348,52.907814,BARBUNYA
25.595644,61.64431,BARBUNYA
20.63377,45.570797,BARBUNYA
31.591232,42.72009,BARBUNYA
17.722698,47.95375,BARBUNYA
16.990877,51.955204,BARBUNYA
16.556969,35.807114,BARBUNYA
27.14571,48.8563,BARBUNYA
67.80439,12.741994,BARBUNYA
18.496777,41.560036,BARBUNYA
78.21599,12.80948,BARBUNYA
32.338196,42.19709,BARBUNYA
19.217918,36.789177,BARBUNYA
33.386486,35.189568,BARBUNYA
62.36209,24.059288,BARBUNYA
21.80953,42.387455,BARBUNYA
21.856363,51.12331,BARBUNYA
18.792778,47.038166,BARBUNYA
19.641531,58.880833,BARBUNYA
20.512354,40.947994,BARBUNYA
19.365871,36.255486,BARBUNYA
14.972755,34.632713,BARBUNYA
19.095394,43.076283,BARBUNYA
20.970846,41.193806,BARBUNYA
29.977457,48.48058,BARBUNYA
17.802113,47.64834,BARBUNYA
53.464844,23.25191,BARBUNYA
16.211128,42.551952,BARBUNYA
17.901628,34.680107,BARBUNYA
26.370628,54.922905,BARBUNYA
20.49568,42.3351,BARBUNYA
52.622513,24.427572,BARBUNYA
41.16489,40.315414,BARBUNYA
14.680859,46.434135,BARBUNYA
21.158049,62.78603,BARBUNYA
23.92035,63.606094,BARBUNYA
22.304348,60.579906,BARBUNYA
17.598555,34.096607,BARBUNYA
15.344861,32.91966,BARBUNYA
17.924007,39.07859,BARBUNYA
38.977135,37.189167,BARBUNYA
18.403027,46.25167,BARBUNYA
21.886356,42.30339,BARBUNYA
48.585106,17.433315,BARBUNYA
38.72374,38.09942,BARBUNYA
37.322773,33.374863,BARBUNYA
23.109638,58.322315,BARBUNYA
32.669918,53.28449,BARBUNYA
28.703993,52.779633,BARBUNYA
37.044937,35.10603,BARBUNYA
29.899515,56.118706,BARBUNYA
17.168667,48.8109,BARBUNYA
22.165018,33.629227,BARBUNYA
23.915733,42.72136,BARBUNYA
16.329279,54.97072,BARBUNYA
29.510838,55.93345,BARBUNYA
18.11701,56.891273,BARBUNYA
13.836944,46.007065,BARBUNYA
19.512205,33.046616,BARBUNYA
38.90316,31.686087,BARBUNYA
32.035984,36.3389,BARBUNYA
33.928547,45.395477,BARBUNYA
18.408726,33.354645,BARBUNYA
21.218733,42.07233,BARBUNYA
17.252678,44.965576,BARBUNYA
22.349995,58.853905,BARBUNYA
17.41477,40.788094,BARBUNYA
80.34278,13.266425,BARBUNYA
26.787224,53.19073,BARBUNYA
40.15854,55.457264,BARBUNYA
35.028812,43.447777,BARBUNYA
73.731636,2.9797852,BARBUNYA
16.926443,45.362957,BARBUNYA
25.027178,61.47633,BARBUNYA
16.039898,48.861237,BARBUNYA
19.309607,44.752487,BARBUNYA
22.864864,38.90861,BARBUNYA
26.500137,51.09558,BARBUNYA
29.55907,42.826168,BARBUNYA
53.7042,20.011213,BARBUNYA
26.861565,61.50745,BARBUNYA
38.890903,38.360786,BARBUNYA
38.59979,37.777287,BARBUNYA
39.233562,55.168114,BARBUNYA
13.726773,51.728127,BARBUNYA
32.08236,36.59035,BARBUNYA
28.683008,53.18563,BARBUNYA
20.02718,43.61809,BARBUNYA
17.027367,37.126163,BARBUNYA
22.018843,62.468613,BARBUNYA
80.81786,13.19602,BARBUNYA
31.61178,47.958855,BARBUNYA
25.444841,44.90853,BARBUNYA
13.636669,48.30054,BARBUNYA
17.160757,55.280987,BARBUNYA
20.91003,45.131516,BARBUNYA
38.031612,32.399227,BARBUNYA
35.421017,39.81956,BARBUNYA
32.171333,37.801117,BARBUNYA
59.20049,-10.836488,BARBUNYA
33.90133,41.72728,BARBUNYA
36.618732,43.480774,BARBUNYA
31.62534,46.886616,BARBUNYA
16.018139,49.02512,BARBUNYA
53.013813,27.824492,BARBUNYA
37.826817,32.508404,BARBUNYA
28.977034,56.73739,BARBUNYA
21.759926,33.93738,BARBUNYA
36.814228,36.32256,BARBUNYA
23.323845,57.24119,BARBUNYA
39.527912,38.703766,BARBUNYA
20.965359,51.364784,BARBUNYA
33.17241,36.58786,BARBUNYA
21.7401,59.788925,BARBUNYA
13.089166,38.565144,BARBUNYA
25.89196,44.57177,BARBUNYA
31.825743,50.0626,BARBUNYA
34.218243,41.335396,BARBUNYA
35.72836,37.214996,BARBUNYA
29.269632,50.53839,BARBUNYA
12.683783,38.159092,BARBUNYA
35.343857,33.359657,BARBUNYA
23.639893,51.316254,BARBUNYA
20.23793,32.635902,BARBUNYA
37.97848,55.821404,BARBUNYA
32.937225,37.212627,BARBUNYA
30.973635,55.44621,BARBUNYA
14.173285,52.73925,BARBUNYA
20.99287,56.604046,BARBUNYA
25.6998,59.664795,BARBUNYA
34.042248,32.594063,BARBUNYA
68.033134,16.94104,BARBUNYA
33.895836,35.74875,BARBUNYA
28.716072,51.98939,BARBUNYA
34.03292,52.123505,BARBUNYA
24.663927,62.314835,BARBUNYA
33.330135,31.760426,BARBUNYA
35.311638,40.68815,BARBUNYA
26.409618,59.7999,BARBUNYA
24.360117,57.555393,BARBUNYA
32.359188,46.474907,BARBUNYA
33.915497,44.028366,BARBUNYA
34.470222,37.630337,BARBUNYA
22.704012,52.534702,BARBUNYA
18.743114,41.54491,BARBUNYA
29.291634,43.158623,BARBUNYA
33.695663,39.135338,BARBUNYA
27.55136,53.344013,BARBUNYA
35.023907,37.54044,BARBUNYA
24.282366,39.530342,BARBUNYA
36.27482,42.62919,BARBUNYA
24.156807,60.42474,BARBUNYA
17.725744,46.18068,BARBUNYA
25.468428,53.65485,BARBUNYA
79.108284,11.749286,BARBUNYA
68.55292,1.819211,BARBUNYA
51.5177,26.409315,BARBUNYA
16.538155,39.64892,BARBUNYA
16.49475,34.546387,BARBUNYA
52.55498,27.289253,BARBUNYA
31.4457,45.5908,BARBUNYA
25.22691,57.420677,BARBUNYA
30.827784,-2.5731068,BARBUNYA
38.888268,36.477787,BARBUNYA
20.019083,60.40101,BARBUNYA
34.047405,51.184475,BARBUNYA
23.636736,47.147938,BARBUNYA
34.094147,45.960796,BARBUNYA
28.929062,57.05584,BARBUNYA
16.449081,35.592228,BARBUNYA
20.00823,35.09717,BARBUNYA
31.293732,42.784893,BARBUNYA
14.559205,34.919075,BARBUNYA
16.942749,54.810215,BARBUNYA
18.511667,34.687355,BARBUNYA
23.093388,46.355858,BARBUNYA
15.102359,35.11848,BARBUNYA
