tsne_1,tsne_2,class
-41.608276,-55.401047,SEKER
-34.78612,-60.999187,SEKER
-38.20113,-37.64909,SEKER
-31.282291,-40.704613,SEKER
-13.262781,-37.8975,SEKER
-15.475932,-66.54003,SEKER
-47.841698,-32.075657,SEKER
-13.296579,-59.848602,SEKER
-43.183727,-54.394863,SEKER
-17.833971,-57.215378,SEKER
-25.518036,-25.108166,SEKER
-13.47728,-56.54477,SEKER
-18.168123,-66.14711,SEKER
-12.956706,-61.31161,SEKER
-25.595617,-41.880283,SEKER
-26.104511,-73.22137,SEKER
-19.189547,-37.04147,SEKER
-38.391296,48.700764,SEKER
-24.690203,-41.26198,SEKER
-33.2589,-63.3012,SEKER
-20.198044,-42.145573,SEKER
11.28836,-57.315544,SEKER
-41.789436,-60.46432,SEKER
-55.81639,-33.591705,SEKER
-47.557728,-28.432804,SEKER
-54.091022,-52.090015,SEKER
-33.124706,-66.96422,SEKER
-21.264542,-46.962227,SEKER
10.321705,-60.21051,SEKER
-46.39786,-30.019634,SEKER
-12.474782,-63.080894,SEKER
-59.8089,-7.5322633,SEKER
-18.298178,-37.125954,SEKER
-13.02268,-56.78948,SEKER
-21.120836,-46.318615,SEKER
-53.56709,-51.92991,SEKER
-53.049454,-30.904388,SEKER
-20.765799,-39.959084,SEKER
-25.90539,-41.184147,SEKER
-20.59045,-42.47865,SEKER
-39.14525,-44.366665,SEKER
-41.815434,-55.134266,SEKER
-54.447403,-32.79005,SEKER
-58.776413,-17.209074,SEKER
-15.185757,-46.97752,SEKER
13.346539,-57.4617,SEKER
-12.812748,-60.787724,SEKER
-54.66656,-20.43429,SEKER
-57.781555,-7.8973694,SEKER
-19.20395,-53.859184,SEKER
-14.413165,-49.948578,SEKER
8.100032,-60.58321,SEKER
-25.379295,-42.65399,SEKER
-37.27869,-37.12608,SEKER
-18.426125,-68.62895,SEKER
-14.19755,-72.918625,SEKER
9.710106,-61.37949,SEKER
-33.400124,-66.97099,SEKER
-48.483757,-50.993736,SEKER
-50.30602,-49.327816,SEKER
-14.326913,-48.90974,SEKER
8.624209,-55.320652,SEKER
-55.808136,-14.241115,SEKER
-52.48885,-31.740892,SEKER
-34.280815,-68.12802,SEKER
-51.563995,-46.677708,SEKER
-56.7553,-47.36948,SEKER
-45.989334,-53.042267,SEKER
12.049341,-58.760788,SEKER
30.582575,-11.400852,SEKER
-21.336643,-45.82945,SEKER
-12.996843,-32.919407,SEKER
-26.063406,-40.948666,SEKER
-13.699978,-54.145096,SEKER
-4.087332,-54.026146,SEKER
-28.941275,-67.09959,SEKER
-52.378574,-28.29422,SEKER
9.086647,-55.9116,SEKER
-25.223509,-24.594597,SEKER
-47.366486,-51.3479,SEKER
-28.463152,-39.846138,SEKER
-51.762962,-29.914543,SEKER
-12.665417,-56.769066,SEKER
-14.710227,-53.949993,SEKER
-36.41018,-34.684383,SEKER
-24.73633,-45.158752,SEKER
-58.227592,-11.574107,SEKER
-14.082931,-53.775673,SEKER
-38.55291,-43.782978,SEKER
-34.985226,-62.439518,SEKER
-25.661825,-22.145596,SEKER
-36.117165,-66.5222,SEKER
7.8695755,-60.303722,SEKER
-14.692305,-38.010414,SEKER
-35.80654,-62.353886,SEKER
-21.22657,-35.03741,SEKER
-20.544418,-36.51256,SEKER
-53.639275,-26.830921,SEKER
-18.102476,-53.10198,SEKER
-12.182511,-57.397835,SEKER
-14.117977,-50.58397,SEKER
-41.430817,-46.13329,SEKER
-17.561401,-67.861374,SEKER
-35.681488,-62.322678,SEKER
-40.16561,-37.308544,SEKER
-14.775238,-68.547714,SEKER
6.5818934,-61.683353,SEKER
6.86096,-61.205208,SEKER
-49.199436,-44.854397,SEKER
-12.197357,-58.94795,SEKER
-29.757402,-68.74264,SEKER
-36.037796,-36.36251,SEKER
-15.908709,-32.128407,SEKER
-53.97926,-23.212952,SEKER
-15.114692,-27.547327,SEKER
-30.255154,-40.225,SEKER
-15.048494,-49.087322,SEKER
-29.622255,-40.66929,SEKER
-17.352612,-53.200207,SEKER
11.01283,-58.32336,SEKER
-30.240808,-68.42815,SEKER
13.64415,-54.198513,SEKER
-12.660732,-55.598118,SEKER
-36.775745,-65.21448,SEKER
-38.17531,-68.15793,SEKER
-6.984869,-29.496243,SEKER
-24.754614,-25.144392,SEKER
-42.943928,-55.72499,SEKER
-13.628768,-72.77723,SEKER
-14.785718,-47.27649,SEKER
-39.713055,-34.545834,SEKER
-17.805185,-68.241066,SEKER
7.501342,-36.99301,SEKER
-37.497063,-35.88802,SEKER
-6.781239,-68.33323,SEKER
-12.281558,-61.759975,SEKER
-39.022293,-38.27701,SEKER
-56.12258,-33.393238,SEKER
-14.694765,-47.109833,SEKER
-35.521282,-34.61903,SEKER
-14.871488,-44.57478,SEKER
-29.654455,-38.91379,SEKER
7.1156454,-61.243332,SEKER
-20.612669,-40.020897,SEKER
-28.42614,-67.49666,SEKER
-59.793198,-14.417736,SEKER
-40.79112,-45.026516,SEKER
-20.106552,-43.631863,SEKER
-43.596607,-54.917892,SEKER
14.399765,-56.127125,SEKER
-20.87505,-38.042686,SEKER
-31.657087,-40.016197,SEKER
3.8458602,-41.4752,SEKER
-36.003677,-65.4233,SEKER
-42.393467,-54.392776,SEKER
-43.583515,-40.265274,SEKER
-14.668071,-67.33382,SEKER
-24.03041,-45.644085,SEKER
-12.451455,-56.57933,SEKER
-36.84912,-66.41563,SEKER
-15.994004,-37.27766,SEKER
-21.719479,-41.81923,SEKER
-30.69144,-67.04062,SEKER
-38.053482,-39.91703,SEKER
-23.235798,-44.47956,SEKER
-13.543407,-51.888546,SEKER
-48.745552,-30.63125,SEKER
-58.091946,-7.500131,SEKER
-37.708427,-35.94903,SEKER
-12.074853,-54.634556,SEKER
8.770705,-56.92614,SEKER
-14.659829,-68.32454,SEKER
-25.666328,-40.22224,SEKER
-38.716866,-34.00009,SEKER
-48.499496,-30.390005,SEKER
-14.921314,-37.8111,SEKER
-11.744149,-63.699295,SEKER
11.083055,-55.003242,SEKER
-53.313965,-49.43276,SEKER
-30.72688,-68.01549,SEKER
-35.00471,-63.481903,SEKER
-13.692053,-51.418568,SEKER
11.821744,-54.88793,SEKER
0.65429616,-41.416584,SEKER
-14.298128,-46.996002,SEKER
-3.9077084,-53.96908,SEKER
-49.92443,-50.551342,SEKER
-49.790245,-30.522865,SEKER
-14.08364,-29.908772,SEKER
-14.647812,-25.795734,SEKER
3.6881733,-37.03944,SEKER
-20.93481,-43.425686,SEKER
-17.624672,-41.159622,SEKER
-22.206501,-44.887672,SEKER
-35.64073,-67.01435,SEKER
-44.325832,-27.499458,SEKER
-48.105644,-55.50007,SEKER
-54.271282,-50.698265,SEKER
7.832048,-55.244442,SEKER
-37.712414,-67.778854,SEKER
-19.560524,-29.985456,SEKER
-33.52517,-65.82748,SEKER
-45.603413,31.574873,SEKER
11.338686,-54.311268,SEKER
-41.74281,-59.043545,SEKER
-17.458302,-56.853565,SEKER
-14.946103,-44.727543,SEKER
-35.563976,-63.22686,SEKER
-2.8065817,4.3679657,SEKER
-37.7475,-34.562843,SEKER
1.8342968,-34.854916,SEKER
10.741873,-56.4208,SEKER
8.8007765,-54.646046,SEKER
-2.3864472,59.53097,SEKER
-41.125587,-35.905045,SEKER
-26.363247,-73.44509,SEKER
1.7671311,-35.356667,SEKER
-53.879044,-23.34249,SEKER
-48.698692,-29.042952,SEKER
-26.696545,-39.83578,SEKER
-36.88329,-65.050354,SEKER
-57.750828,-17.216606,SEKER
-32.47343,-66.41312,SEKER
-51.750416,-50.58228,SEKER
-45.195976,-57.390915,SEKER
13.924019,-52.89131,SEKER
-52.63537,-29.205912,SEKER
-10.729542,-62.398758,SEKER
-16.076004,-71.809525,SEKER
-18.87543,-37.26218,SEKER
-12.000279,-58.54167,SEKER
-14.624213,-68.2258,SEKER
-40.520462,-36.366634,SEKER
-10.464013,-60.214603,SEKER
-34.771095,-63.86894,SEKER
-59.123768,-12.541897,SEKER
13.812078,-52.259304,SEKER
-10.363593,-58.344524,SEKER
-11.167364,-58.95403,SEKER
-35.688652,-66.35741,SEKER
-22.879278,-32.79678,SEKER
-56.078243,-17.68343,SEKER
-0.0067056725,-69.17003,SEKER
-33.414818,-39.29349,SEKER
-23.632858,-39.87951,SEKER
-19.6234,-30.229795,SEKER
-13.166856,-67.78471,SEKER
-59.062805,-16.78073,SEKER
-47.55345,-1.5045272,SEKER
8.967877,-60.93479,SEKER
-50.43313,-51.15384,SEKER
-46.76159,-52.97624,SEKER
-55.28643,-19.693605,SEKER
-5.119108,-68.206184,SEKER
-40.630825,-41.63397,SEKER
-47.26922,-41.873024,SEKER
-50.015057,-17.926062,SEKER
1.837273,-41.359215,SEKER
-42.90574,-56.904583,SEKER
-24.787088,-40.67456,SEKER
-36.33046,-61.98738,SEKER
-22.988655,-32.802853,SEKER
-13.11957,-33.109524,SEKER
-42.893013,-60.133022,SEKER
-39.07989,-43.19484,SEKER
-40.273033,-43.785614,SEKER
-13.368756,-58.481956,SEKER
-23.346128,-42.055035,SEKER
-14.2214575,-72.42145,SEKER
-10.527854,-64.841515,SEKER
-24.868439,-40.04134,SEKER
-29.789993,-37.936646,SEKER
-13.824995,-47.418396,SEKER
-12.402448,-52.33277,SEKER
6.6390176,-59.167408,SEKER
-10.862599,-54.506115,SEKER
-11.051076,-65.27831,SEKER
-40.62157,-43.69792,SEKER
-42.270515,-59.379364,SEKER
-54.79531,-18.248474,SEKER
-7.288354,-53.301575,SEKER
-22.97293,-44.236004,SEKER
6.5644455,-56.80009,SEKER
-12.378884,-52.625362,SEKER
-50.444386,-19.477348,SEKER
-38.60431,-40.676537,SEKER
-14.75713,-44.390106,SEKER
-54.313698,-32.38301,SEKER
-0.4482217,-69.08797,SEKER
-41.493683,33.04673,SEKER
-35.22241,-65.18099,SEKER
-12.340203,-50.528618,SEKER
-38.208683,-32.627434,SEKER
-10.658243,-62.8738,SEKER
-33.954628,-38.983887,SEKER
-12.021062,-53.952614,SEKER
-53.621857,-47.162495,SEKER
-23.751032,-74.71941,SEKER
-42.542767,-57.35425,SEKER
-52.10174,-48.344494,SEKER
-23.794687,-44.153255,SEKER
9.084659,-53.451607,SEKER
-54.451405,-49.002335,SEKER
5.6545477,-58.872536,SEKER
-27.608446,-38.158367,SEKER
-33.241856,-65.30334,SEKER
-40.429848,-38.172558,SEKER
-32.330948,-38.573193,SEKER
-40.491188,-61.714886,SEKER
-55.11761,-16.426775,SEKER
-11.913837,-67.29977,SEKER
-41.850304,-60.028103,SEKER
-37.748066,-62.300236,SEKER
-45.37675,-27.169678,SEKER
-12.104473,-50.76318,SEKER
-53.97191,-49.224583,SEKER
-28.70574,-39.313744,SEKER
-45.991825,-41.906784,SEKER
-33.091976,-39.093,SEKER
-46.5507,-26.957388,SEKER
-6.895128,-67.46485,SEKER
-52.77127,-25.723524,SEKER
5.97491,-64.26682,SEKER
-21.063513,-43.134335,SEKER
-10.996613,-58.344833,SEKER
-47.231976,-0.13312326,SEKER
-39.479397,-38.1794,SEKER
10.404319,-18.332552,SEKER
-11.414946,-55.83504,SEKER
-40.32407,-42.672348,SEKER
-39.13322,-68.426094,SEKER
13.836549,-52.308575,SEKER
-42.25054,-57.703743,SEKER
-13.446804,-49.815117,SEKER
-44.240013,-56.419857,SEKER
-38.60275,-42.13707,SEKER
13.727465,-57.154953,SEKER
0.89554566,-60.686016,SEKER
-47.9969,-26.347834,SEKER
-11.648005,-60.615105,SEKER
-25.85446,-21.764261,SEKER
-10.7368355,-56.366776,SEKER
2.8625267,-34.541378,SEKER
11.674237,-55.11189,SEKER
15.251969,-50.326828,SEKER
-12.787978,-48.626957,SEKER
15.340621,-51.389633,SEKER
-17.958267,-39.6129,SEKER
-37.947193,-41.268597,SEKER
-12.32501,-49.59417,SEKER
-43.230843,-40.606747,SEKER
-43.317654,-58.557552,SEKER
-33.54471,-37.2016,SEKER
-56.12063,-49.213284,SEKER
-4.7687345,-68.25289,SEKER
-43.68126,-61.052086,SEKER
-44.401474,-27.172262,SEKER
-22.727018,-42.479465,SEKER
-46.071384,-42.153267,SEKER
-10.878756,-64.95613,SEKER
8.496049,-63.683727,SEKER
-13.708513,-46.005863,SEKER
7.1819873,-63.614346,SEKER
-11.782575,-49.642437,SEKER
-11.145967,-53.8108,SEKER
-15.39883,-26.769175,SEKER
-56.082237,-9.941432,SEKER
-46.721725,-42.081654,SEKER
-16.776907,-40.934628,SEKER
3.1216574,-61.269318,SEKER
-0.6096495,-69.10878,SEKER
-56.317577,-48.007614,SEKER
11.745596,-53.290325,SEKER
-23.755585,-74.06394,SEKER
-54.555588,-18.894995,SEKER
-8.259614,1.8038718,SEKER
5.0210004,-40.602905,SEKER
-16.153105,-39.02214,SEKER
11.610563,-53.60615,SEKER
7.045671,-35.90603,SEKER
-33.664818,-39.900826,SEKER
-10.321201,-59.646423,SEKER
-46.70345,-41.967552,SEKER
-7.544121,-52.916664,SEKER
-48.84882,-28.03012,SEKER
9.860487,-54.507206,SEKER
-44.10239,-56.91407,SEKER
-3.4047093,-53.93857,SEKER
-47.55103,-1.887451,SEKER
7.0829673,-57.07774,SEKER
-49.978745,-51.26639,SEKER
-30.685907,-38.397224,SEKER
-50.959812,-52.022892,SEKER
-54.199013,-48.07777,SEKER
-55.686813,-18.01864,SEKER
11.43324,-53.893414,SEKER
-25.54097,-39.143227,SEKER
-1.2012347,-67.286674,SEKER
-43.30368,-57.437855,SEKER
-50.255646,-29.360725,SEKER
-0.108057514,-40.79577,SEKER
-37.179096,-32.21177,SEKER
-9.072779,-61.729435,SEKER
-11.350622,-51.019585,SEKER
-55.25801,-21.220066,SEKER
-57.78659,-17.444847,SEKER
0.9065243,-40.81941,SEKER
27.84702,-21.10789,SEKER
-36.161922,-32.540546,SEKER
-50.68038,-29.78696,SEKER
-37.89475,-66.68667,SEKER
-58.74792,-6.8715854,SEKER
-42.598034,-21.776505,SEKER
-6.630866,-67.23061,SEKER
-51.19098,-53.49854,SEKER
-11.528446,-50.575314,SEKER
-10.289491,-54.46447,SEKER
-11.048769,-47.51381,SEKER
-56.673542,-11.850403,SEKER
0.773049,-60.706795,SEKER
-38.655167,-66.60375,SEKER
-37.514427,-32.735477,SEKER
-47.16647,-42.371826,SEKER
0.55412394,-40.096397,SEKER
-12.985829,-45.025608,SEKER
-48.17088,-55.356274,SEKER
-7.25726,-65.01978,SEKER
-15.777439,-41.20956,SEKER
6.493774,-60.748398,SEKER
-3.0737243,-53.67576,SEKER
-13.626117,-46.15716,SEKER
-42.51336,-39.03131,SEKER
-7.318767,-66.49941,SEKER
-39.990177,-40.996246,SEKER
-44.813084,-27.14719,SEKER
-27.369509,-38.33902,SEKER
-33.69871,-38.227825,SEKER
-16.373592,-39.29908,SEKER
8.572062,-53.94252,SEKER
-46.157394,-54.483677,SEKER
-49.94324,-56.141758,SEKER
5.9801626,-58.25354,SEKER
-39.936207,-43.481304,SEKER
-50.186172,-19.083698,SEKER
-48.945335,-0.51408166,SEKER
8.612872,-53.786503,SEKER
-31.062784,-38.423836,SEKER
7.4106355,-57.16173,SEKER
-15.854815,-41.129704,SEKER
1.2566531,-35.195244,SEKER
-46.010086,-55.235664,SEKER
-31.487717,-68.39614,SEKER
-39.47702,-41.12814,SEKER
-51.86689,-27.660177,SEKER
-42.936954,-22.78516,SEKER
-8.358061,-62.85285,SEKER
-57.422943,-15.700861,SEKER
-57.838444,-47.37074,SEKER
9.624194,-63.328503,SEKER
-39.683815,-42.94899,SEKER
-29.786621,-38.30568,SEKER
-7.8655744,-60.63377,SEKER
-17.108368,-36.34386,SEKER
-10.058527,-63.479664,SEKER
-7.129952,-67.03132,SEKER
-8.242716,-52.78869,SEKER
2.5366051,-17.544636,SEKER
7.778459,-63.85271,SEKER
0.80368286,-35.833195,SEKER
-41.002983,-38.533264,SEKER
4.461466,-55.937267,SEKER
-40.709324,-41.800556,SEKER
-54.14193,-48.408066,SEKER
-60.511635,-7.7267966,SEKER
-40.675793,-61.881382,SEKER
-29.999514,-37.453934,SEKER
-9.779747,-53.556232,SEKER
-47.525593,-0.17231703,SEKER
-31.757442,-38.455822,SEKER
29.43724,-20.506931,SEKER
-11.218883,-46.70876,SEKER
30.204926,-18.931723,SEKER
13.734536,-51.1266,SEKER
-47.300354,-53.719288,SEKER
-10.568185,-47.197575,SEKER
-50.83072,-59.579937,SEKER
-39.507046,-41.402603,SEKER
-26.736006,-38.902935,SEKER
-46.346203,-57.52658,SEKER
16.80561,-44.814953,SEKER
-49.758255,-51.69253,SEKER
4.608721,-57.70462,SEKER
-10.315889,-50.921455,SEKER
5.846672,-34.282978,SEKER
5.5229654,-55.47638,SEKER
-43.915154,-58.963398,SEKER
7.8868384,-54.046844,SEKER
-56.999725,-7.9918528,SEKER
-32.042316,-38.079872,SEKER
-45.70599,-42.71436,SEKER
-49.18896,-14.856278,SEKER
0.77886856,-34.225307,SEKER
-56.853004,-9.619422,SEKER
27.137527,-20.848297,SEKER
-7.6829305,-62.54431,SEKER
-53.569298,-25.283094,SEKER
1.4645915,-59.98676,SEKER
3.6810734,-37.008953,SEKER
-9.762697,-52.525253,SEKER
-45.261574,-41.204582,SEKER
-23.659185,-32.692265,SEKER
5.372879,-58.31196,SEKER
-1.8347278,-31.828386,SEKER
4.127826,-39.598305,SEKER
-11.979171,-67.72885,SEKER
5.547329,-63.92537,SEKER
53.89741,17.87368,SEKER
-1.9369748,-69.70019,SEKER
0.2951677,-35.76908,SEKER
-57.954548,-8.390639,SEKER
-55.56991,-11.086156,SEKER
-6.4885097,-65.289116,SEKER
11.01088,-53.350903,SEKER
29.314941,-19.475454,SEKER
3.0554795,-32.399666,SEKER
1.2524728,-35.7874,SEKER
-44.630188,-58.82869,SEKER
5.932423,-55.42767,SEKER
-26.808834,-34.10453,SEKER
-54.5845,-32.124657,SEKER
-59.177967,-6.989225,SEKER
16.873394,-44.824352,SEKER
3.467849,-57.229332,SEKER
5.554745,-57.470707,SEKER
-51.65435,-23.806683,SEKER
-39.809685,-42.244766,SEKER
-0.13397694,-41.219517,SEKER
-0.44062054,-35.82729,SEKER
-44.95819,-61.233223,SEKER
-13.022068,-72.39023,SEKER
-51.0467,-59.38775,SEKER
-44.01234,-41.002003,SEKER
-11.165819,-46.01866,SEKER
-8.480172,-62.262802,SEKER
3.7063394,-36.8853,SEKER
-50.295982,-14.404228,SEKER
6.1078067,-57.967545,SEKER
-43.962612,-61.41768,SEKER
-42.6904,-58.090725,SEKER
11.917433,-52.189266,SEKER
4.910629,-59.54868,SEKER
-7.2787614,-55.49979,SEKER
-0.51396877,-40.74369,SEKER
-44.225548,-59.039547,SEKER
-7.19454,-60.824352,SEKER
-10.316517,-49.667046,SEKER
2.9640994,-59.720505,SEKER
2.4787018,-60.02849,SEKER
2.0541232,-58.931793,SEKER
-15.241279,-33.88513,SEKER
-6.942074,-59.67555,SEKER
-50.313927,-48.559685,SEKER
-0.66515946,-41.91471,SEKER
1.0848144,-31.841051,SEKER
-26.220013,-30.29432,SEKER
-41.418053,30.574883,SEKER
-24.892803,72.1699,SEKER
-46.27479,-44.182594,SEKER
5.3088894,-60.858677,SEKER
-60.25693,-6.657749,SEKER
-18.552284,-39.286552,SEKER
3.7640839,-39.289062,SEKER
-10.664136,-44.607224,SEKER
-45.91943,-60.65771,SEKER
1.6754632,-60.995014,SEKER
-2.4880483,-69.273026,SEKER
1.255356,-61.47777,SEKER
-11.94317,-43.148087,SEKER
-33.16922,-37.864433,SEKER
-2.0247083,-54.116947,SEKER
51.34241,35.010735,SEKER
-8.736876,-51.84024,SEKER
-51.761242,-25.33765,SEKER
-40.090748,-62.633675,SEKER
-26.778933,-37.975212,SEKER
-9.312465,-51.847927,SEKER
-26.172976,-33.88925,SEKER
-1.0799632,-64.97828,SEKER
-27.52204,-36.18048,SEKER
15.563662,-44.59054,SEKER
-2.986271,-71.224495,SEKER
-40.865986,-65.74786,SEKER
-9.825416,-47.74638,SEKER
-12.741479,-72.28061,SEKER
-46.86284,-26.423115,SEKER
0.62419635,-34.324863,SEKER
-47.268055,-53.83204,SEKER
-2.013003,-31.286274,SEKER
-46.193794,-55.681427,SEKER
-31.724236,68.89491,SEKER
-9.219504,-54.656944,SEKER
12.922258,-51.16067,SEKER
8.29078,-62.437584,SEKER
5.7439475,-33.932213,SEKER
-8.053365,-63.228485,SEKER
-32.277412,-32.143097,SEKER
0.6107447,-34.590828,SEKER
53.39258,16.696848,SEKER
-9.895269,-50.508427,SEKER
-7.13804,-43.632175,SEKER
-6.386443,-63.118557,SEKER
-43.79719,-59.48751,SEKER
-41.274582,-64.467316,SEKER
-4.5176773,-67.52694,SEKER
-6.907918,-58.5755,SEKER
-5.5438514,-45.019875,SEKER
-43.694756,-61.310986,SEKER
-7.4510508,-44.08093,SEKER
47.95357,8.129434,SEKER
-58.8754,-11.878559,SEKER
-43.89539,-24.898682,SEKER
-2.3656178,-46.960487,SEKER
-40.851665,-39.79771,SEKER
-47.068447,0.2849475,SEKER
-53.628162,-47.581116,SEKER
-7.813909,2.9110663,SEKER
-39.943462,-39.165962,SEKER
11.292689,-52.311123,SEKER
-46.92186,0.7336634,SEKER
-6.715278,-61.255135,SEKER
-48.46998,-56.073135,SEKER
5.372081,-57.398327,SEKER
13.747455,-50.33827,SEKER
-25.605366,-22.693163,SEKER
-46.895332,0.80305606,SEKER
29.909628,-19.744144,SEKER
-47.201,-29.781569,SEKER
3.8532605,-60.108196,SEKER
-52.193703,-26.403534,SEKER
-35.04507,-32.70104,SEKER
2.582013,-32.178253,SEKER
3.084734,-33.71916,SEKER
-6.6729813,-60.52346,SEKER
-51.741096,-26.603825,SEKER
-49.867634,-56.196415,SEKER
-9.154215,-45.28547,SEKER
5.347487,-39.16659,SEKER
-45.137386,-63.107277,SEKER
5.3648314,-54.449673,SEKER
-20.096416,-35.530224,SEKER
53.570568,17.32904,SEKER
2.2200885,-38.727203,SEKER
-9.285428,-52.626583,SEKER
13.602411,-50.822357,SEKER
-0.124927,-56.1095,SEKER
-45.155796,-63.54118,SEKER
-27.67635,-29.731663,SEKER
-9.781457,-46.381443,SEKER
-7.969258,-44.173157,SEKER
-0.8828753,-40.50414,SEKER
-46.242184,-60.71124,SEKER
-47.593033,-26.232351,SEKER
0.21379423,-61.708473,SEKER
-33.6814,-33.971798,SEKER
-42.982517,-63.393677,SEKER
-10.286538,-43.108242,SEKER
-7.5460343,-51.218052,SEKER
-2.459047,-53.873135,SEKER
-30.273409,-31.586918,SEKER
-50.08867,-28.46455,SEKER
-44.236507,-41.38399,SEKER
-2.0475593,-44.999805,SEKER
-0.93750095,-56.886005,SEKER
-41.086994,-64.86134,SEKER
2.181254,-39.810898,SEKER
-46.31125,-44.864113,SEKER
3.282767,-39.79944,SEKER
-27.932995,-29.49552,SEKER
-3.7206697,-67.43341,SEKER
-53.81663,-30.346981,SEKER
-32.02716,69.06382,SEKER
-1.4983242,-60.29934,SEKER
-1.3527771,-41.710716,SEKER
-2.204596,-68.952225,SEKER
-46.274258,-55.894707,SEKER
-42.258595,30.113132,SEKER
6.207884,-38.4658,SEKER
-5.422847,-58.711395,SEKER
-45.222187,-63.411266,SEKER
-34.648075,-32.006268,SEKER
-5.7464933,-63.266476,SEKER
-42.077118,-22.136633,SEKER
12.621205,-49.943504,SEKER
-35.563736,-32.43259,SEKER
2.5546093,-18.410135,SEKER
3.442142,-56.245804,SEKER
-1.9223634,-45.944767,SEKER
0.45900118,-32.452927,SEKER
-6.2191634,-60.057507,SEKER
11.776469,-50.89171,SEKER
-60.4869,-7.284154,SEKER
-1.338048,-40.14573,SEKER
-45.997562,-44.147022,SEKER
-0.03518998,-60.31193,SEKER
-9.912725,-43.454372,SEKER
16.964006,-43.78879,SEKER
-53.567543,-11.432631,SEKER
-2.8483553,-37.8774,SEKER
-52.060463,-48.321888,SEKER
-19.698378,-35.312485,SEKER
-3.287723,-48.72806,SEKER
-51.351215,-26.978655,SEKER
9.830785,-51.756596,SEKER
-0.75977194,-42.624813,SEKER
1.093998,-57.01827,SEKER
31.333973,-20.267014,SEKER
2.9760752,-54.41997,SEKER
7.8965745,-63.898453,SEKER
11.032771,-51.6049,SEKER
-2.3842928,-31.192497,SEKER
10.086711,-51.798508,SEKER
2.5684414,-56.99785,SEKER
-2.8162405,-57.806015,SEKER
-6.3110576,-63.0819,SEKER
23.447195,67.65865,SEKER
-3.353778,-58.235264,SEKER
3.6501236,-38.73325,SEKER
-9.600618,-45.324318,SEKER
-42.35447,-41.589336,SEKER
-5.907355,-59.620724,SEKER
-52.485718,-22.809195,SEKER
-19.440506,-35.00054,SEKER
13.031905,-46.177948,SEKER
-24.57237,73.35321,SEKER
29.377996,-23.453152,SEKER
-3.5233748,-67.2211,SEKER
-45.507717,-63.320595,SEKER
-3.1113107,-38.196133,SEKER
-1.5089699,-56.36079,SEKER
-46.61294,-26.150759,SEKER
-6.3108263,-50.393673,SEKER
2.856908,-37.487724,SEKER
-6.7696033,-62.19,SEKER
-4.984406,-60.687416,SEKER
-54.436905,-12.467246,SEKER
-1.7483928,-39.279392,SEKER
-43.563217,-63.758133,SEKER
2.8610232,-56.10408,SEKER
-46.50711,-62.455944,SEKER
1.9658957,-52.5687,SEKER
-50.44941,-53.299572,SEKER
0.3598632,-59.625313,SEKER
-9.225988,-42.73956,SEKER
1.4776398,-56.331154,SEKER
-43.365314,-63.483566,SEKER
-30.75035,-31.340815,SEKER
-51.28198,-24.628504,SEKER
-5.267736,-49.00852,SEKER
0.99406636,-56.568874,SEKER
-40.11829,-25.122763,SEKER
-5.3520083,-45.114403,SEKER
-32.7545,69.788506,SEKER
30.866045,-20.230925,SEKER
14.148041,-49.68936,SEKER
-28.669703,-28.832644,SEKER
-39.284435,-25.058718,SEKER
-46.87927,-62.25698,SEKER
-28.603523,-28.86242,SEKER
-51.021767,-58.83038,SEKER
-1.3707404,-56.232346,SEKER
-6.084281,-61.620956,SEKER
-46.11522,-63.085285,SEKER
-7.764899,-43.451233,SEKER
-44.168003,-41.436275,SEKER
11.231698,-49.61242,SEKER
-31.785063,69.110916,SEKER
30.61699,-20.456442,SEKER
-6.0305877,-56.157032,SEKER
0.16433397,-57.162163,SEKER
51.625385,35.124443,SEKER
-8.862514,-45.296074,SEKER
-49.71367,-26.210453,SEKER
-34.445507,-30.485624,SEKER
-27.87118,-29.61032,SEKER
-5.465085,-63.39382,SEKER
-5.1250415,-61.953552,SEKER
-48.84595,-19.856964,SEKER
-1.7551032,-60.940067,SEKER
-39.68759,-24.962875,SEKER
11.578253,-47.99565,SEKER
-1.8570019,-46.360126,SEKER
3.4454203,-59.671387,SEKER
-46.85477,-63.004963,SEKER
-2.9159935,-71.03947,SEKER
-6.0274987,-61.94561,SEKER
-43.699306,-43.873295,SEKER
-5.173089,-62.919243,SEKER
-6.3280377,-43.800564,SEKER
-43.02673,-42.852848,SEKER
0.77927107,-31.956434,SEKER
-1.330716,-64.46897,SEKER
6.4713244,-38.985855,SEKER
-8.795414,-43.288982,SEKER
31.322636,-20.62622,SEKER
-50.410675,-18.879051,SEKER
13.888755,-46.16075,SEKER
-1.0461024,-32.272343,SEKER
11.072279,-44.79931,SEKER
22.948593,67.60615,SEKER
-7.1131907,-42.907055,SEKER
5.4809504,-62.535194,SEKER
-2.5170105,-66.71241,SEKER
-2.0889876,-33.75339,SEKER
5.6285915,-38.457836,SEKER
-5.765448,-40.87696,SEKER
13.817668,-50.106632,SEKER
-44.658226,-62.230907,SEKER
-2.6639574,-60.472065,SEKER
-42.497314,-41.819454,SEKER
1.0937959,-64.852394,SEKER
-60.81446,-7.5937543,SEKER
-3.1362514,-66.54593,SEKER
-45.462185,-45.76453,SEKER
-50.18479,-14.27514,SEKER
-31.147648,-30.922678,SEKER
