area,perimeter,majoraxislength,minoraxislength,aspectratio,eccentricity,convexarea,equivdiameter,extent,solidity,roundness,compactness,shapefactor1,shapefactor2,shapefactor3,shapefactor4,class
75956,1140.196,396.8617552142,244.8999999982,1.6205053296,0.7868914346,77495,310.9826086133,0.7631621252,0.9801406542,0.7341975377,0.7836043774,0.0052248901,0.0012151904,0.6140358203,0.9950483194,BARBUNYA
90481,1198.799,409.764132344,281.9777950106,1.453178724,0.7255716747,92264,339.4171286886,0.7911460474,0.9806750195,0.7911785635,0.8283231789,0.0045287313,0.0013150903,0.6861192886,0.9970539524,BARBUNYA
94287,1217.589,440.1625025507,274.6010293572,1.6029164333,0.781533848,96147,346.4822318019,0.81100818,0.9806546226,0.7992087865,0.7871688974,0.0046683265,0.0011056373,0.619634873,0.9932229206,BARBUNYA
77636,1070.451,403.5258332545,245.6507674309,1.6426809388,0.793353712,78613,314.4029664222,0.6995494684,0.9875720301,0.8514113413,0.7791396251,0.0051976639,0.0011815419,0.6070585553,0.9972035176,BARBUNYA
65345,996.042,362.3966987284,230.2297934486,1.574065169,0.7722673225,66369,288.4438213079,0.7106115969,0.98457111,0.8276885036,0.7959339098,0.0055458979,0.0013729656,0.6335107887,0.9971872667,BARBUNYA
73887,1070.969,396.4265040619,238.1132900125,1.6648650902,0.7995126361,74972,306.7178674969,0.7021810406,0.9855279304,0.8095135031,0.7737067637,0.0053653079,0.0011859872,0.5986221562,0.9966251301,BARBUNYA
60918,939.729,347.6327034042,223.8423141422,1.5530249709,0.7651057456,61747,278.5017173846,0.8216617211,0.9865742465,0.8668625516,0.8011378523,0.0057065679,0.0014500526,0.6418218583,0.9967653729,BARBUNYA
64011,963.416,356.2869043024,228.9041735768,1.5564893323,0.766309599,64811,285.484389237,0.7600812197,0.9876564163,0.866636082,0.801276684,0.0055660262,0.0014153213,0.6420443243,0.9993351417,BARBUNYA
68384,985.315,364.7629557278,239.063811376,1.5257974581,0.7552863136,69193,295.0749278186,0.7482492997,0.9883080658,0.8851445014,0.8089498212,0.0053340395,0.0014090368,0.6543998132,0.9984815716,BARBUNYA
79519,1135.829,415.9245222032,243.9746499854,1.7047858137,0.8098884289,80702,318.1929216023,0.811335578,0.9853411316,0.7745596483,0.7650256347,0.0052305049,0.0011051655,0.5852642218,0.9977501426,BARBUNYA
84154,1169.542,416.6822899803,258.0397874262,1.6147986097,0.7851763217,85493,327.3349975906,0.7574822002,0.984337899,0.7731308133,0.7855745384,0.0049514258,0.001163214,0.6171273553,0.9965363954,BARBUNYA
64746,1018.798,374.7807346856,220.6077121556,1.6988559966,0.8084015485,65891,287.1187342606,0.7990373936,0.9826228165,0.7838746854,0.7660979012,0.005788477,0.0012299322,0.5869059943,0.9970687678,BARBUNYA
64605,1067.702,385.7553397359,214.0935549369,1.8018073447,0.8318514862,66321,286.8059287874,0.6921469895,0.9741258425,0.7121572212,0.7434917919,0.0059709827,0.0011254606,0.5527800447,0.9960031445,BARBUNYA
78310,1095.037,406.6826303425,245.6847404455,1.6553027657,0.7968940491,79412,315.7647680604,0.7360239107,0.9861230041,0.8206717814,0.776440262,0.0051932401,0.001164261,0.6028594805,0.9979149653,BARBUNYA
59938,957.732,347.3380320173,220.1935280014,1.5774216217,0.7733773797,60922,276.2524784185,0.749225,0.9838481993,0.821153058,0.7953418657,0.0057949553,0.0014303596,0.6325686834,0.9978275183,BARBUNYA
78753,1088.013,376.4923471815,267.1436747375,1.4093253286,0.7046456504,79877,316.6566498063,0.7410512647,0.9859283649,0.8360048591,0.8410706145,0.0047806731,0.0014757019,0.7073997786,0.9969564254,BARBUNYA
73393,1088.136,389.283406847,241.2232099093,1.613789183,0.7848706576,75049,305.690807691,0.6891879202,0.9779344162,0.7789294905,0.785265445,0.0053040945,0.0012441048,0.616641819,0.9951298974,BARBUNYA
76814,1136.843,413.8137885043,236.6652788646,1.7485192187,0.8203146292,78152,312.7341081323,0.6703845281,0.9828795168,0.7468773018,0.7557363162,0.0053872183,0.0010839906,0.5711373797,0.9986446849,BARBUNYA
72674,1020.748,358.2016450153,258.7451581587,1.3843800888,0.6915328898,73608,304.1897609619,0.722118442,0.9873111618,0.8764998644,0.8492137465,0.004928883,0.0015812347,0.7211639872,0.9983650646,BARBUNYA
72756,1090.293,366.1897585859,253.5604934065,1.4441909056,0.7214857991,74089,304.3613252645,0.8096774912,0.9820081254,0.7691166811,0.8311573935,0.0050331211,0.0014816657,0.6908226127,0.9976797347,BARBUNYA
60621,934.49,324.5452044224,239.3762759621,1.3557951936,0.6752657371,61608,277.821983366,0.7335906869,0.9839793533,0.8723356947,0.8560347822,0.0053536762,0.0017733624,0.7327955483,0.9935206822,BARBUNYA
73215,1134.894,375.2265882175,249.668714985,1.5028979031,0.7465037627,74746,305.3198867873,0.776248688,0.9795172986,0.7143307254,0.8136947017,0.0051249961,0.0013858597,0.6620990677,0.9950673004,BARBUNYA
75703,1082.381,389.2202343154,248.5031086577,1.5662590155,0.7696516858,76726,310.4642543918,0.780443299,0.9866668404,0.8120123492,0.7976570256,0.005141411,0.0012838872,0.6362567304,0.9965428402,BARBUNYA
76328,1162.038,415.4142706519,235.172067458,1.7664269194,0.824326576,78024,311.7432083792,0.7927052177,0.9782630985,0.7103184355,0.7504393335,0.0054424886,0.0010647304,0.5631591932,0.9947795588,BARBUNYA
70213,1067.05,386.6028193471,232.0908809152,1.665738946,0.7997492668,71494,298.9949299812,0.6748654364,0.9820824125,0.7749217549,0.773390454,0.005506143,0.0012151293,0.5981327944,0.9963330905,BARBUNYA
68888,1079.833,364.5529323753,241.5708805259,1.5090930313,0.7489295121,70428,296.1603041559,0.7425036108,0.9781336968,0.7424039078,0.8123931475,0.0052919657,0.0014218762,0.6599826261,0.9959751818,BARBUNYA
67083,1023.333,370.0467248198,231.3792164743,1.5993084014,0.7804082818,67999,292.2545609216,0.789592627,0.9865292137,0.8049861009,0.789777456,0.0055162519,0.0013238622,0.62374843,0.9975661044,BARBUNYA
72984,1094.517,402.6628880015,231.4833922379,1.7394893176,0.81823677,74271,304.8378502302,0.675377554,0.9826715676,0.7655833911,0.7570547456,0.0055171392,0.0011178997,0.5731318878,0.9969567964,BARBUNYA
88103,1224.156,418.9478442902,268.4780637362,1.5604546549,0.7676754137,89631,334.9271915056,0.7010997581,0.9829523268,0.7388002433,0.7994484184,0.0047552052,0.001198149,0.6391177737,0.9973143049,BARBUNYA
72422,1021.256,349.4805571626,265.1379862797,1.3181082125,0.6514832099,73542,303.6619078989,0.7561444173,0.9847706073,0.872591817,0.8688949977,0.0048256132,0.0016966859,0.754978517,0.9951433835,BARBUNYA
65243,980.668,328.5051239323,253.2426845367,1.2971949201,0.6369632487,66224,288.2186108098,0.7574944851,0.9851866393,0.8525105816,0.8773641256,0.0050351015,0.0018403799,0.7697678089,0.9985388913,BARBUNYA
79669,1142.445,399.2322775722,255.9725167855,1.5596685245,0.7674056596,81174,318.492890485,0.7718368533,0.9814595807,0.7670587483,0.7977633783,0.005011137,0.0012520233,0.6364264078,0.9926142364,BARBUNYA
63557,1023.845,372.0830452501,218.3550723962,1.7040274868,0.809699298,64632,284.4701842808,0.7141155717,0.9833673722,0.7619120218,0.7645341219,0.0058543205,0.0012337971,0.5845124236,0.9960252362,BARBUNYA
72252,1060.96,376.001611285,246.3715409498,1.5261568355,0.7554202062,73538,303.305297656,0.7580020772,0.9825124425,0.8066064976,0.8066595689,0.0052040305,0.0013591918,0.6506996601,0.993069734,BARBUNYA
58531,972.953,343.3965287195,219.7961493507,1.5623409679,0.7683206418,60295,272.9908126529,0.6845730994,0.9707438428,0.7769840168,0.7949725458,0.0058669172,0.0014454339,0.6319813486,0.9873703518,BARBUNYA
80784,1264.547,394.3957507598,261.8484588316,1.5061984803,0.747800833,82343,320.7138652785,0.6966720422,0.9810670002,0.6348414372,0.8131777907,0.0048821023,0.0013168268,0.6612581193,0.9959859744,BARBUNYA
74155,1093.586,393.0563417438,240.7041059164,1.6329440674,0.7905551536,75479,307.2736214514,0.8004641623,0.9824586971,0.7791918828,0.7817546464,0.0053004699,0.0012211697,0.6111403272,0.9979579715,BARBUNYA
78417,1114.515,403.6881729824,248.8101910519,1.6224744303,0.7874781788,79804,315.9804192976,0.6874463049,0.9826199188,0.7933197231,0.7827339032,0.0051479676,0.0011919887,0.6126723632,0.9940452434,BARBUNYA
73849,1063.155,397.3697444099,237.6445606471,1.6721179872,0.8014633284,74917,306.6389850282,0.7329852805,0.9857442236,0.8210343189,0.7716716971,0.0053808412,0.001176956,0.595477208,0.9957081505,BARBUNYA
59100,1057.719,351.9312622474,215.1271841646,1.6359218553,0.7914173858,60703,274.3145222074,0.7787074247,0.9735927384,0.6638297832,0.7794548301,0.0059548437,0.0013558572,0.6075498321,0.9939040485,BARBUNYA
51734,878.392,319.9387591305,206.3111279575,1.5507586154,0.7643127919,52632,256.6510756013,0.7465223665,0.9829381365,0.8425761838,0.8021881322,0.0061843035,0.0015797032,0.6435057994,0.9979221625,BARBUNYA
80789,1130.935,383.9689234543,268.6870597045,1.4290562555,0.7143755469,82025,320.7237901678,0.7832945511,0.9849314233,0.7937556086,0.835285802,0.0047527377,0.0014271315,0.697702371,0.9970559378,BARBUNYA
71016,1068.488,379.4987867768,239.1986839681,1.5865421184,0.7763503857,72219,300.6998162768,0.7335378513,0.9833423337,0.7816759908,0.7923604152,0.0053438491,0.0012993467,0.6278350277,0.9960867148,BARBUNYA
81139,1149.98,439.39386114,235.6269834545,1.8647858352,0.844056274,82672,321.4177708532,0.7675985053,0.9814568415,0.7710080993,0.7315026433,0.0054153226,0.0009564619,0.5350961171,0.9978396596,BARBUNYA
60155,959.281,352.8874657602,217.4922321797,1.6225290541,0.7874944187,61020,276.7520999262,0.681967622,0.9858243199,0.8214665992,0.7842502973,0.0058663031,0.0013688726,0.6150485288,0.9979341076,BARBUNYA
64778,984.123,367.374614866,225.3327196749,1.6303651569,0.7898038312,65656,287.1896781377,0.8019560508,0.9866272694,0.8405017761,0.7817352275,0.0056712868,0.001306472,0.6111099659,0.9963323955,BARBUNYA
80217,1194.35,398.6535151931,257.7597308649,1.5466089829,0.7628497133,81872,319.5863835648,0.7510111223,0.9797855189,0.7066641381,0.8016645317,0.0049696887,0.0012661339,0.6426660214,0.9939530417,BARBUNYA
62406,972.588,370.7602672622,215.1078900136,1.723601432,0.814487905,63240,281.8825766676,0.7469836254,0.9868121442,0.8290455587,0.7602825911,0.0059410997,0.0012244662,0.5780296183,0.9962926779,BARBUNYA
56322,911.589,326.8366101133,219.9702012242,1.4858222082,0.7396169719,57129,267.7898385648,0.7358024691,0.9858740745,0.8517061443,0.8193385633,0.0058030008,0.0016131917,0.6713156813,0.997455748,BARBUNYA
75124,1084.945,391.4400060963,245.8262880162,1.5923439647,0.778209289,76179,309.2747121229,0.751991992,0.986151039,0.8019976997,0.7900947969,0.0052105852,0.0012525154,0.6242497881,0.9940203826,BARBUNYA
79569,1096.596,371.6703987748,273.0741723377,1.3610602409,0.6783690418,80807,318.2929426409,0.7941731293,0.9846795451,0.8314965455,0.8563849682,0.0046710452,0.0015497797,0.7333952138,0.9981950663,BARBUNYA
83334,1157.753,413.4552210958,257.434701775,1.606058617,0.7825066073,84564,325.7363108727,0.7871500359,0.9854548035,0.7812684064,0.7878393941,0.004961423,0.0011790624,0.6206909109,0.9968659859,BARBUNYA
79874,1093.895,382.9131867007,270.4233379387,1.4159768518,0.7079862328,81979,318.9023916439,0.7607554789,0.9743226924,0.8388108192,0.8328320954,0.0047939653,0.001422671,0.6936092992,0.9821347118,BARBUNYA
71442,1083.116,355.2270025424,256.4724276556,1.3850494799,0.6918973682,72935,301.6003639835,0.7873264272,0.9795297182,0.7652679503,0.8490355796,0.0049722433,0.0015938069,0.7208614154,0.9984287285,BARBUNYA
73324,1108.382,368.8511345468,255.1156055664,1.4458195677,0.7222335728,75042,305.5470771881,0.7881419696,0.9771061539,0.7500273221,0.8283750504,0.0050304284,0.0014611432,0.6862052242,0.9921289406,BARBUNYA
63732,1018.891,341.2361727717,238.5801588545,1.4302789235,0.7149610093,65059,284.8615499941,0.7671067994,0.9796031295,0.7714574179,0.8347929461,0.0053542361,0.0016039557,0.6968792629,0.996731722,BARBUNYA
74685,1046.325,404.9604555861,235.0267011775,1.7230402059,0.8143532599,75389,308.3697381368,0.745336966,0.9906617676,0.8572550361,0.7614811122,0.0054222462,0.0011245934,0.5798534843,0.999110867,BARBUNYA
64592,1000.066,344.3690356812,239.3742573225,1.4386218449,0.718903682,65657,286.7770713874,0.7860202492,0.9837793381,0.8115798786,0.8327609096,0.0053314503,0.0015816357,0.6934907325,0.997670917,BARBUNYA
67801,1015.657,355.0918226913,243.8804044383,1.4560080114,0.7268375592,68991,293.8144216552,0.7815677233,0.9827513734,0.8259463366,0.8274322383,0.0052372653,0.0015143075,0.684644109,0.9968473077,BARBUNYA
61302,957.18,335.8778011108,232.8607656843,1.4423975637,0.720658581,62348,279.3781139806,0.7408096677,0.9832231988,0.8408088546,0.8317849916,0.0054790676,0.001617822,0.6918662723,0.9979462256,BARBUNYA
65908,990.132,361.1048099381,233.0238408219,1.5496474896,0.763922457,66692,289.6837446499,0.7180068197,0.9882444671,0.8448153645,0.8022151372,0.0054789223,0.0013997108,0.6435491264,0.9972742881,BARBUNYA
86593,1178.19,425.809208131,260.669381142,1.6335221508,0.7907229829,88300,332.0446233524,0.7709490741,0.9806681767,0.7839023843,0.7797967188,0.0049173629,0.0011215991,0.6080829227,0.9933169238,BARBUNYA
50486,982.666,325.5099200568,198.5238286368,1.6396516342,0.7924894295,51525,253.536529233,0.7999429585,0.9798350315,0.6570054427,0.7788903306,0.0064475284,0.0014637883,0.606670147,0.994727698,BARBUNYA
79828,1120.981,352.0899634473,289.4997464895,1.2162012842,0.5691520154,81337,318.8105493504,0.730323407,0.9814475577,0.798304559,0.9054803671,0.0044106073,0.0018289183,0.8198946952,0.9971569812,BARBUNYA
70853,1087.632,370.8191638287,244.1548891854,1.5187865583,0.7526503989,72371,300.3545262904,0.7266974359,0.9790247475,0.7526692162,0.8099757391,0.005233641,0.0013895422,0.6560606979,0.9964161694,BARBUNYA
75881,1164.144,372.0207639307,261.7787544559,1.4211266484,0.710529858,77787,310.8290364397,0.7984111953,0.975497191,0.7036059467,0.8355152899,0.0049026866,0.0014737761,0.6980857997,0.9920683328,BARBUNYA
68389,1030.293,344.6779154485,253.6537649709,1.358851959,0.6770735661,69587,295.0857150472,0.7920068559,0.9827841407,0.8096076797,0.8561201685,0.0050399613,0.0016701131,0.7329417429,0.9959593232,BARBUNYA
69741,1033.122,385.5547427994,231.6726385682,1.6642221765,0.7993382591,70820,297.9882532741,0.7682419035,0.9847641909,0.8210976605,0.7728818251,0.0055283799,0.0012168303,0.5973463155,0.9941169853,BARBUNYA
79701,1082.378,384.9517294302,264.5390641103,1.4551791461,0.7264676997,80706,318.5568472894,0.8194127444,0.9875473942,0.8549007966,0.827524136,0.0048299486,0.0013971561,0.6847961956,0.9965011432,BARBUNYA
77063,1129.944,402.7253778903,245.2669918874,1.6419876755,0.793156424,78491,313.2405769308,0.6910240316,0.9818068314,0.7584761602,0.7778019319,0.005225924,0.0011798286,0.6049758452,0.9933628818,BARBUNYA
88455,1228.134,441.9800301858,257.4831969732,1.7165393136,0.812782332,90344,335.5955958137,0.6700527225,0.9790910298,0.7369546127,0.7593003595,0.0049966653,0.0010245059,0.5765370359,0.9896484879,BARBUNYA
76848,1094.611,368.2968728331,266.4882628894,1.382037876,0.690251878,78146,312.8033128562,0.7900483191,0.9833900648,0.8059773125,0.8493238361,0.0047925369,0.0015382909,0.7213509786,0.9969343743,BARBUNYA
68056,1054.621,359.7313547265,242.2025443943,1.485250106,0.7393809858,69299,294.3664220941,0.716801483,0.9820632332,0.7689240664,0.8182951478,0.005285814,0.0014619467,0.669606949,0.9945337919,BARBUNYA
63703,1010.611,360.8357261853,225.5198266574,1.6000177525,0.7806303018,64811,284.7967322816,0.7236345874,0.9829041366,0.7837935898,0.7892697746,0.0056643443,0.0013559113,0.6229467771,0.9967259023,BARBUNYA
67087,1084.612,359.9143208358,238.5711696887,1.5086245388,0.7487473875,68230,292.2632740145,0.7901047003,0.9832478382,0.7166373272,0.8120356904,0.0053648892,0.0014389344,0.6594019625,0.9947899816,BARBUNYA
82869,1142.012,420.4983344211,251.7673416827,1.6701861791,0.8009467066,83981,324.8262425246,0.6870025865,0.9867589098,0.7984737209,0.7724792608,0.0050742538,0.0011145492,0.5967242083,0.9966405254,BARBUNYA
62766,996.026,346.5206833109,231.4279459726,1.4973156412,0.7442852572,63965,282.6944521296,0.7020805369,0.981255374,0.795047298,0.8158083074,0.0055208343,0.001508471,0.6655431944,0.9965282349,BARBUNYA
75370,1079.007,356.0365966339,271.3339461767,1.3121712254,0.6474644395,76855,309.7806715834,0.7606677163,0.9806778999,0.813504304,0.8700809819,0.0047238503,0.0016699928,0.757040915,0.9933673051,BARBUNYA
73412,1058.56,344.8326495791,271.4886534575,1.2701549225,0.6165630507,74526,305.7303737905,0.7992596625,0.9850521965,0.82327696,0.8866050653,0.0046972246,0.0017903664,0.7860685418,0.9984288277,BARBUNYA
86131,1137.663,413.0687207122,266.2682249938,1.5513256256,0.764511581,87730,331.157659171,0.6954180291,0.9817736236,0.8362614668,0.8017011276,0.0047958194,0.0012220601,0.642724698,0.9970752942,BARBUNYA
64725,954.98,354.4853828305,233.2095572033,1.5200293979,0.7531210109,65283,287.0721678132,0.8028604034,0.9914525987,0.8918531909,0.8098279413,0.0054767923,0.0014530383,0.6558212946,0.9968676476,BARBUNYA
62701,951.734,354.8882989124,226.0346212699,1.5700616875,0.7709318436,63308,282.5480360831,0.7053615623,0.9904119543,0.869867615,0.7961604734,0.0056600102,0.0014028119,0.6338714995,0.9952173562,BARBUNYA
115967,1359.763,449.4549693181,331.3052698563,1.3566188353,0.6757545341,118497,384.2574271036,0.742711669,0.9786492485,0.7881662739,0.8549408803,0.0038757144,0.0012772499,0.7309239087,0.9915851417,BARBUNYA
73658,1085.142,387.6075044697,242.3368506033,1.5994575464,0.7804549925,74965,306.2421891022,0.7986165322,0.9825651971,0.7860617077,0.79008323,0.0052622594,0.0012648627,0.6242315103,0.9984317999,BARBUNYA
48831,871.27,318.9514290875,195.5799614526,1.6307980977,0.7899302602,49662,249.3462656808,0.7890093555,0.9832668841,0.8083509654,0.7817687677,0.0065317407,0.0015049496,0.6111624062,0.9966824894,BARBUNYA
86190,1215.677,401.1833272607,274.7480029553,1.4601865089,0.7286896919,88116,331.2710617617,0.7617658756,0.9781424486,0.7328757379,0.825734868,0.0046546389,0.0013348371,0.6818380722,0.9956107542,BARBUNYA
68120,1010.368,368.9500198613,235.4532032911,1.5669781286,0.7698946514,69182,294.5048009581,0.706316619,0.9846491862,0.8385429991,0.7982241092,0.0054161776,0.0013563508,0.6371617286,0.998418493,BARBUNYA
61013,943.385,336.5838734683,231.2578523226,1.45544841,0.7265879416,61950,278.7187907963,0.7848744468,0.9848748991,0.8614980734,0.8280812385,0.0055165928,0.0016000828,0.6857185375,0.9980279552,BARBUNYA
64244,963.98,342.93165742,239.1408081444,1.4340156332,0.7167380854,65055,286.0034987757,0.7512687981,0.9875336254,0.8687731501,0.8339956157,0.0053379562,0.0015929782,0.695548687,0.9974276909,BARBUNYA
77785,1104.594,381.3384405132,260.2642666223,1.4651970686,0.7308836806,79114,314.7045248916,0.7575919902,0.9832014561,0.8011251397,0.825263051,0.0049024676,0.0014026977,0.6810591034,0.9978858018,BARBUNYA
61884,977.874,332.1090455102,237.9380412245,1.3957795223,0.6976430335,62975,280.7011862932,0.724569127,0.9826756649,0.8132469501,0.8452078921,0.0053666383,0.0016894147,0.7143763808,0.9971119235,BARBUNYA
74049,1156.093,396.9097089214,239.4829340017,1.6573611417,0.7974622835,76062,307.0539285665,0.7102612799,0.973534748,0.6962152289,0.7736115335,0.0053600955,0.0011842517,0.5984748047,0.9918888856,BARBUNYA
58857,953.918,319.2300624441,235.8839230661,1.353335396,0.673798509,59856,273.7499952228,0.7719457014,0.9833099439,0.8128041237,0.8575320041,0.0054238249,0.0018092008,0.7353611381,0.9951902571,BARBUNYA
63685,1062.512,369.6487794558,221.3831020352,1.6697244553,0.8008229132,65204,284.756493177,0.8092327632,0.9767038832,0.7088907832,0.7703433881,0.0058043304,0.0012608671,0.5934289356,0.9908628063,BARBUNYA
65618,973.379,349.7425879433,239.9523772101,1.4575500023,0.727523456,66416,289.0457272586,0.8129893944,0.9879848229,0.8702998495,0.8264527605,0.0053299794,0.0015338307,0.6830241653,0.9955418736,BARBUNYA
55773,968.988,347.9202425681,204.4911912127,1.7013947667,0.8090403741,57047,266.4814986608,0.7653766982,0.9776675373,0.7464437261,0.7659269742,0.0062381483,0.0013242955,0.5866441298,0.9981132524,BARBUNYA
77456,1095.843,400.1388351242,248.4560947209,1.6105011856,0.7838701999,78640,314.0382813878,0.8356817642,0.9849440488,0.8105284319,0.7848233009,0.0051660147,0.0012089907,0.6159476136,0.991984362,BARBUNYA
63015,970.092,351.9240146653,228.2761847132,1.5416589125,0.7610852108,63991,283.2546379346,0.7096683372,0.9847478552,0.8414493095,0.8048744221,0.0055847658,0.0014457634,0.6478228354,0.9987218479,BARBUNYA
66365,1009.445,345.0726957527,245.3735888539,1.4063155589,0.7031131726,67543,290.6863298925,0.793460067,0.9825592585,0.8184339575,0.8423915699,0.0051996187,0.0016151293,0.709623557,0.9979546492,BARBUNYA
85895,1173.178,397.5774017156,276.2313056327,1.439291614,0.7192163021,87671,330.7036599359,0.8008857809,0.9797424462,0.7842416935,0.8317969243,0.0046286443,0.0013667932,0.6918861233,0.9958258952,BARBUNYA
65473,1081.908,390.1514389372,215.3619976896,1.8116076333,0.8338468192,67449,288.7261898624,0.7485879582,0.970703791,0.7028965969,0.740036204,0.0059589669,0.0011024594,0.5476535833,0.9921334118,BARBUNYA
70019,1031.181,367.3811442082,243.0767596511,1.511379141,0.7498151688,71281,298.5815796107,0.7374146937,0.9822954223,0.8274770611,0.812729734,0.0052468779,0.0014120996,0.6605296205,0.9983106905,BARBUNYA
62839,952.704,360.6232376108,222.5298568029,1.6205611363,0.7869080991,63383,282.8587982574,0.7987060857,0.991417257,0.8700078113,0.7843609861,0.0057388443,0.0013398869,0.6152221565,0.997005117,BARBUNYA
61137,978.126,345.9099993546,225.7362626483,1.532363455,0.7577140673,62582,279.001874629,0.7577526586,0.9769102937,0.8030163383,0.8065736034,0.0056579485,0.0014771166,0.6505609777,0.9968958675,BARBUNYA
59553,970.618,360.8464530601,211.1895380657,1.7086379201,0.8108446036,60682,275.3638222563,0.7725326899,0.9813948123,0.7943590104,0.7631052486,0.006059249,0.001267466,0.5823296204,0.9949904714,BARBUNYA
75253,1126.203,392.5394921881,244.967498412,1.6024145845,0.7813778426,76962,309.540135459,0.7231832247,0.9777942361,0.7455904252,0.7885579454,0.0052162637,0.0012441529,0.6218236333,0.996419259,BARBUNYA
64284,1038.268,351.4861892655,233.446871939,1.5056367487,0.7475808428,65556,286.0925215621,0.7302344602,0.9805967417,0.7493657133,0.8139509611,0.0054677087,0.0014803967,0.6625161671,0.9975086877,BARBUNYA
51512,887.745,276.6573220585,237.6136081242,1.1643159844,0.5121879776,52436,256.0998153619,0.7421195182,0.9823785186,0.8213756167,0.9256932492,0.0053707354,0.0024326628,0.8569079916,0.9977116718,BARBUNYA
80724,1071.17,416.301260265,247.544811086,1.6817208102,0.8040002031,81330,320.5947426412,0.7997226075,0.992548875,0.8840884885,0.7701027435,0.0051570941,0.0011188697,0.5930582355,0.9973583763,BARBUNYA
73519,1073.069,362.1862058882,259.1482726789,1.3976022381,0.6986013015,75073,305.9530978588,0.7698727682,0.9793001479,0.8023320813,0.8447397855,0.00492643,0.0015474046,0.7135853051,0.9973084195,BARBUNYA
74862,1074.036,389.2828126534,245.7182687823,1.5842648354,0.7756139306,76237,308.7349329084,0.7550302065,0.9819641381,0.8155181152,0.7930864731,0.0052000055,0.001269012,0.6289861537,0.9964806453,BARBUNYA
71010,1022.124,360.2367430946,252.4336540834,1.4270551381,0.7134130405,72032,300.6871132451,0.8047735618,0.9858118614,0.8541265167,0.8346930706,0.0050730424,0.001518992,0.6967125221,0.9942471845,BARBUNYA
86145,1130.325,429.0970508578,256.1645592864,1.6750835949,0.8022523,87086,331.1845717741,0.7880653542,0.9891945893,0.8472923258,0.7718174038,0.0049811022,0.0010903439,0.5957021048,0.9978508232,BARBUNYA
61206,1003.509,359.4550303111,219.1963152887,1.6398771569,0.7925539704,62918,279.1592727728,0.7190892429,0.9727899806,0.7637677534,0.7766180725,0.0058728724,0.0013178328,0.6031356305,0.9890683429,BARBUNYA
60880,970.236,354.0375959542,219.7636532671,1.6109924944,0.7840201639,61670,278.4148406308,0.6884230047,0.9871898816,0.8126990239,0.7863990825,0.005815335,0.0013719128,0.618423517,0.9962756442,BARBUNYA
70675,1041.369,365.7678527839,248.6908336813,1.4707733589,0.7332914807,71996,299.9770071591,0.7614199526,0.9816517584,0.818966978,0.8201295026,0.0051753499,0.0014442728,0.672612401,0.9892604002,BARBUNYA
57343,1021.149,341.51220619,215.6461334232,1.5836695088,0.775420767,58908,270.2061716796,0.6752908757,0.97343315,0.6910540895,0.7912050193,0.0059556041,0.0014396659,0.6260053825,0.9913856366,BARBUNYA
58481,926.502,348.7394788141,214.4989431424,1.6258330867,0.7884730625,59402,272.8741867888,0.6974478235,0.9844954715,0.8561146562,0.7824585496,0.0059632954,0.0013788323,0.6122413819,0.9954022957,BARBUNYA
62145,1051.69,328.9746105185,241.2600002761,1.363568806,0.6798300764,63727,281.292501691,0.7679332715,0.9751753574,0.7060583078,0.8550583926,0.0052936618,0.0017454968,0.7311248548,0.9969390454,BARBUNYA
77455,1150.021,416.5159754257,239.3780854094,1.7399920912,0.8183534534,79244,314.0362541769,0.769211671,0.9774241583,0.7359491034,0.7539596863,0.0053775221,0.0010719005,0.5684552086,0.9891075672,BARBUNYA
76759,1076.634,380.928689378,256.7573132697,1.483613785,0.7387040953,77956,312.622126879,0.7332027892,0.9846451845,0.8321526315,0.8206841217,0.0049626583,0.0013886675,0.6735224276,0.9992471582,BARBUNYA
75515,1109.067,396.8985136553,243.9247174493,1.6271352809,0.7888567996,76863,310.0785129942,0.7923508735,0.9824623031,0.7714850674,0.7812539033,0.0052558897,0.0012077994,0.6103576614,0.9931344848,BARBUNYA
77123,1075.07,392.0032145831,252.4476478,1.5528099311,0.7650306917,78234,313.362495217,0.6671655219,0.9857990132,0.8385332591,0.7993875651,0.0050828315,0.0012803097,0.6390204792,0.9922773463,BARBUNYA
76334,1101.834,387.1236110821,251.8058606933,1.5373892014,0.7595461819,77736,311.755460911,0.6882145047,0.9819645981,0.7901245309,0.8053124428,0.0050714441,0.0013157369,0.6485281305,0.9970401447,BARBUNYA
65901,989.689,320.0917193818,262.7408681279,1.218279142,0.5711726559,67032,289.6683607811,0.767120258,0.9831274615,0.8454820314,0.9049542467,0.0048571603,0.0020094106,0.8189421886,0.9977001868,BARBUNYA
69561,1008.883,339.9053279571,260.9274305214,1.3026814669,0.6408724661,70592,297.6034542328,0.7984504132,0.9853949456,0.8588040277,0.8755480711,0.0048864353,0.0017712991,0.7665844247,0.9986153229,BARBUNYA
83492,1168.303,425.0382554038,251.0720269974,1.6928937106,0.8068879394,85361,326.0449601957,0.6707531633,0.9781047551,0.768676749,0.7670955639,0.0050907662,0.0010873286,0.5884356041,0.9961589333,BARBUNYA
75562,1077.868,402.7975335743,239.9578761109,1.6786176812,0.8031860516,76928,310.1749933171,0.6799179369,0.9822431364,0.8173012274,0.7700518684,0.0053306892,0.0011562268,0.59297988,0.9953865112,BARBUNYA
